run_time,target_time,lead_hours,forecast_type,actual_MWh,forecast_MWh,delta_MWh,da_price,revenue_EUR,applied_price_EUR_per_MWh,penalty_EUR,net_revenue_EUR,forecast_file
2025-10-15 11:00:00+00:00,2025-10-16 14:45:00+00:00,27.75,p60,0.91463,2.1262644937500577,-1.2116344937500576,116.1,106.188543,140.28,-169.9680867832581,-63.77954378325809,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 15:00:00+00:00,28.0,p60,0.57265,1.638867830315093,-1.066217830315093,78.4,44.89576,113.32,-120.82380453130634,-75.92804453130634,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 15:15:00+00:00,28.25,p60,0.40423250000000005,1.1346344675637763,-0.7304019675637763,116.06,46.915223950000005,154.88,-113.12465673627767,-66.20943278627766,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 15:30:00+00:00,28.5,p60,0.2145575,0.7219075307865411,-0.5073500307865411,132.51,28.431014325,181.96,-92.31741160191902,-63.88639727691902,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 15:45:00+00:00,28.75,p60,0.031545000000000004,0.2939320563244386,-0.2623870563244386,156.69,4.9427860500000005,166.61,-43.716307454214714,-38.77352140421471,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 16:00:00+00:00,29.0,p60,0.002595,0.05855924586381106,-0.05596424586381106,109.6,0.284412,187.31,-10.482662892750449,-10.19825089275045,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 16:15:00+00:00,29.25,p60,0.0,7.656997664744276e-06,-7.656997664744276e-06,128.7,0.0,195.62,-0.0014978618831772753,-0.0014978618831772753,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 16:30:00+00:00,29.5,p60,0.0,0.0,0.0,135.91,0.0,207.53,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 16:45:00+00:00,29.75,p60,0.0,0.0,0.0,145.79,0.0,199.57,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 17:00:00+00:00,30.0,p60,0.0,0.0,0.0,137.23,0.0,137.05,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 17:15:00+00:00,30.25,p60,0.0,0.0,0.0,144.29,0.0,129.77,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 17:30:00+00:00,30.5,p60,0.0,0.0,0.0,144.65,0.0,124.14,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 17:45:00+00:00,30.75,p60,0.0,0.0,0.0,136.19,0.0,89.59,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 18:00:00+00:00,31.0,p60,0.0,0.0,0.0,145.04,0.0,177.28,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 18:15:00+00:00,31.25,p60,0.0,0.0,0.0,123.38,0.0,166.58,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 18:30:00+00:00,31.5,p60,0.0,0.0,0.0,128.0,0.0,109.35,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 18:45:00+00:00,31.75,p60,0.0,0.0,0.0,105.96,0.0,134.25,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 19:00:00+00:00,32.0,p60,0.0,0.0,0.0,124.53,0.0,177.72,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 19:15:00+00:00,32.25,p60,0.0,0.0,0.0,106.18,0.0,202.47,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 19:30:00+00:00,32.5,p60,0.0,0.0,0.0,90.47,0.0,82.16,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 19:45:00+00:00,32.75,p60,0.0,0.0,0.0,87.75,0.0,80.24,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 20:00:00+00:00,33.0,p60,0.0,0.0,0.0,96.5,0.0,112.53,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 20:15:00+00:00,33.25,p60,0.0,0.0,0.0,100.23,0.0,156.4,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 20:30:00+00:00,33.5,p60,0.0,0.0,0.0,105.99,0.0,141.19,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 20:45:00+00:00,33.75,p60,0.0,0.0,0.0,96.7,0.0,125.09,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 21:00:00+00:00,34.0,p60,0.0,0.0,0.0,100.87,0.0,71.67,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 21:15:00+00:00,34.25,p60,0.0,0.0,0.0,95.47,0.0,72.87,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 21:30:00+00:00,34.5,p60,0.0,0.0,0.0,93.2,0.0,130.97,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 21:45:00+00:00,34.75,p60,0.0,0.0,0.0,83.91,0.0,117.11,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 22:00:00+00:00,35.0,p60,0.0,0.0,0.0,91.4,0.0,105.77,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 22:15:00+00:00,35.25,p60,0.0,0.0,0.0,88.11,0.0,87.08,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 22:30:00+00:00,35.5,p60,0.0,0.0,0.0,87.24,0.0,71.66,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 22:45:00+00:00,35.75,p60,0.0,0.0,0.0,85.84,0.0,80.49,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 23:00:00+00:00,36.0,p60,0.0,0.0,0.0,87.07,0.0,90.45,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 23:15:00+00:00,36.25,p60,0.0,0.0,0.0,87.52,0.0,103.08,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 23:30:00+00:00,36.5,p60,0.0,0.0,0.0,88.38,0.0,83.45,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 23:45:00+00:00,36.75,p60,0.0,0.0,0.0,90.28,0.0,77.95,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 00:00:00+00:00,13.0,p70,0.0,0.0,0.0,90.41,0.0,137.96,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 00:15:00+00:00,13.25,p70,0.0,0.0,0.0,88.7,0.0,152.84,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 00:30:00+00:00,13.5,p70,0.0,0.0,0.0,87.91,0.0,149.0,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 00:45:00+00:00,13.75,p70,0.0,0.0,0.0,84.98,0.0,165.62,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 01:00:00+00:00,14.0,p70,0.0,0.0,0.0,90.01,0.0,151.67,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 01:15:00+00:00,14.25,p70,0.0,0.0,0.0,88.69,0.0,88.72,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 01:30:00+00:00,14.5,p70,0.0,0.0,0.0,88.69,0.0,91.32,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 01:45:00+00:00,14.75,p70,0.0,0.0,0.0,79.23,0.0,85.66,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 02:00:00+00:00,15.0,p70,0.0,0.0,0.0,86.13,0.0,113.36,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 02:15:00+00:00,15.25,p70,0.0,0.0,0.0,88.05,0.0,81.12,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 02:30:00+00:00,15.5,p70,0.0,0.0,0.0,88.49,0.0,50.52,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 02:45:00+00:00,15.75,p70,0.0,0.0,0.0,90.67,0.0,82.92,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 03:00:00+00:00,16.0,p70,0.0,0.0,0.0,80.24,0.0,47.34,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 03:15:00+00:00,16.25,p70,0.0,0.0,0.0,81.25,0.0,155.38,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 03:30:00+00:00,16.5,p70,0.0,0.0,0.0,85.1,0.0,187.09,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 03:45:00+00:00,16.75,p70,0.0,0.0,0.0,93.59,0.0,151.84,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 04:00:00+00:00,17.0,p70,0.0,0.0,0.0,79.19,0.0,168.23,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 04:15:00+00:00,17.25,p70,0.0,0.0,0.0,89.99,0.0,97.51,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 04:30:00+00:00,17.5,p70,0.0,0.0,0.0,98.27,0.0,94.71,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 04:45:00+00:00,17.75,p70,0.0,0.0,0.0,117.32,0.0,104.35,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 05:00:00+00:00,18.0,p70,0.0,0.0,0.0,101.88,0.0,65.91,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 05:15:00+00:00,18.25,p70,0.0,0.0,0.0,116.05,0.0,103.78,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 05:30:00+00:00,18.5,p70,0.0,0.0,0.0,121.06,0.0,143.24,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 05:45:00+00:00,18.75,p70,0.00042249999999999997,0.010162206611208,-0.009739706611208,125.5,0.053023749999999994,144.55,-1.4078745906501164,-1.3548508406501165,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 06:00:00+00:00,19.0,p70,0.021410000000000002,0.09930761269445001,-0.07789761269445002,148.39,3.1770299,180.3,-14.044939568809339,-10.86790966880934,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 06:15:00+00:00,19.25,p70,0.0982325,0.39190022087426063,-0.29366772087426063,146.12,14.3537329,126.68,-37.20182688035134,-22.84809398035134,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 06:30:00+00:00,19.5,p70,0.28396,0.6638414423732307,-0.37988144237323074,132.74,37.692850400000005,138.01,-52.42743786192957,-14.734587461929564,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 06:45:00+00:00,19.75,p70,0.4456925,0.9759596448587026,-0.5302671448587026,103.82,46.27179535,142.73,-75.68502958568263,-29.41323423568263,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 07:00:00+00:00,20.0,p70,0.618395,1.2819250015483805,-0.6635300015483805,147.5,91.2132625,117.74,-78.12402238230632,13.089240117693677,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 07:15:00+00:00,20.25,p70,0.7410675,1.570699797549604,-0.829632297549604,132.71,98.347067925,98.27,-81.52796588019959,16.819102044800417,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 07:30:00+00:00,20.5,p70,0.7788175,1.8426184438132953,-1.0638009438132952,106.38,82.85060565,107.81,-114.68837975251135,-31.837774102511347,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 07:45:00+00:00,20.75,p70,1.5470925,2.0302233482270085,-0.48313084822700847,93.13,144.080724525,125.89,-60.821342483298096,83.2593820417019,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 08:00:00+00:00,21.0,p70,2.0852600000000003,2.320336980888173,-0.23507698088817275,118.0,246.06068000000005,91.07,-21.40846064948589,224.65221935051414,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 08:15:00+00:00,21.25,p70,1.8403025,2.767299550652689,-0.9269970506526892,93.73,172.491553325,95.67,-88.68580783594278,83.80574548905723,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 08:30:00+00:00,21.5,p70,2.2747375,3.076319492609695,-0.801581992609695,81.21,184.731432375,123.33,-98.85910714855368,85.87232522644632,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 08:45:00+00:00,21.75,p70,1.782495,3.3170186448917423,-1.5345236448917423,76.01,135.48744495,110.08,-168.920362829683,-33.432917879683,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 09:00:00+00:00,22.0,p70,2.4797550000000004,3.66812334889691,-1.1883683488969097,102.38,253.87731690000004,126.55,-150.3880145529039,103.48930234709613,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 09:15:00+00:00,22.25,p70,2.4019575,4.627281581118971,-2.2253240811189707,86.71,208.273734825,146.13,-325.18660797391516,-116.91287314891517,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 09:30:00+00:00,22.5,p70,2.0658175,6.03953165064989,-3.9737141506498896,85.48,176.58607990000002,199.96,-794.583881563952,-617.997801663952,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 09:45:00+00:00,22.75,p70,3.2552075,5.489983794570544,-2.234776294570544,78.66,256.05462195,188.5,-421.25533152654754,-165.20070957654752,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 10:00:00+00:00,23.0,p70,2.97808,5.851375989172382,-2.8732959891723824,89.01,265.0789008,225.44,-647.7558477990219,-382.67694699902194,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 10:15:00+00:00,23.25,p70,2.8910675,5.769827692553745,-2.878760192553745,82.76,239.2647463,189.87,-546.5901977601796,-307.32545146017964,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 10:30:00+00:00,23.5,p70,2.4914650000000003,5.964311924701886,-3.472846924701886,83.44,207.8878396,36.94,-128.28696539848767,79.60087420151234,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 10:45:00+00:00,23.75,p70,1.6648125,5.77828244122859,-4.1134699412285896,78.4,130.52130000000002,42.6,-175.23381949633793,-44.712519496337904,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 11:00:00+00:00,24.0,p70,1.9655425,5.835390388269557,-3.8698478882695575,84.28,165.6559219,160.17,-619.833536264135,-454.17761436413497,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 11:15:00+00:00,24.25,p70,2.9756350000000005,5.538618824515108,-2.5629838245151078,82.54,245.60891290000006,151.8,-389.0609445613934,-143.45203166139333,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 11:30:00+00:00,24.5,p70,3.93824,5.686212492293693,-1.7479724922936932,80.68,317.7372032,150.98,-263.90888688650176,53.82831631349825,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 11:45:00+00:00,24.75,p70,3.354075,5.651655827328547,-2.297580827328547,78.4,262.95948,152.12,-349.5079954532186,-86.54851545321861,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 12:00:00+00:00,25.0,p70,3.6092800000000005,5.335153242538948,-1.7258732425389476,76.96,277.7701888,177.39,-306.1526544939839,-28.382465693983875,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 12:15:00+00:00,25.25,p70,3.7618899999999997,5.048681245104468,-1.2867912451044679,79.25,298.1297825,231.08,-297.35172091874045,0.7780615812595215,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 12:30:00+00:00,25.5,p70,3.603285,5.067184215981348,-1.4638992159813475,81.56,293.8839246,252.8,-370.0737218000847,-76.18979720008468,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 12:45:00+00:00,25.75,p70,3.6189225,5.485127134395725,-1.866204634395725,94.15,340.72155337500004,198.62,-370.6655644836789,-29.944011108678865,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 13:00:00+00:00,26.0,p70,3.28566,5.331297915367845,-2.045637915367845,72.1,236.896086,122.22,-250.01786601625798,-13.121780016257986,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 13:15:00+00:00,26.25,p70,3.6790175,5.20255343444982,-1.52353593444982,82.42,303.22462235,94.02,-143.24284855697206,159.98177379302794,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 13:30:00+00:00,26.5,p70,2.3042975,4.932539118989589,-2.628241618989589,85.09,196.07267427500003,136.6,-359.01780515397786,-162.94513087897784,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 13:45:00+00:00,26.75,p70,1.6426075,4.462732425077282,-2.8201249250772817,92.5,151.94119375,142.11,-400.7679531027325,-248.82675935273252,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 14:00:00+00:00,27.0,p70,1.3703725,4.118691960355805,-2.7483194603558045,68.12,93.34977470000001,162.61,-446.9042274484574,-353.5544527484574,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 14:15:00+00:00,27.25,p70,1.3541575000000001,3.5898391936450813,-2.2356816936450814,79.48,107.62843810000001,227.52,-508.66229893812897,-401.03386083812893,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 14:30:00+00:00,27.5,p70,1.3118325,3.021430942656248,-1.7095984426562478,92.41,121.226441325,145.68,-249.0543011261622,-127.82785980116219,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 14:45:00+00:00,27.75,p70,0.91463,2.438373345642373,-1.5237433456423728,116.1,106.188543,140.28,-213.75071652671207,-107.56217352671207,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 15:00:00+00:00,28.0,p70,0.57265,1.8891356524249816,-1.3164856524249817,78.4,44.89576,113.32,-149.1841541327989,-104.28839413279891,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 15:15:00+00:00,28.25,p70,0.40423250000000005,1.3295472015951049,-0.9253147015951049,116.06,46.915223950000005,154.88,-143.31274098304985,-96.39751703304984,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 15:30:00+00:00,28.5,p70,0.2145575,0.840226117745754,-0.625668617745754,132.51,28.431014325,181.96,-113.84666168501741,-85.4156473600174,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 15:45:00+00:00,28.75,p70,0.031545000000000004,0.3470069536638391,-0.3154619536638391,156.69,4.9427860500000005,166.61,-52.55911609993224,-47.61633004993224,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 16:00:00+00:00,29.0,p70,0.002595,0.0679675569544772,-0.0653725569544772,109.6,0.284412,187.31,-12.244933643143126,-11.960521643143126,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 16:15:00+00:00,29.25,p70,0.0,9.0266123872337e-06,-9.0266123872337e-06,128.7,0.0,195.62,-0.0017657859151906563,-0.0017657859151906563,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 16:30:00+00:00,29.5,p70,0.0,0.0,0.0,135.91,0.0,207.53,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 16:45:00+00:00,29.75,p70,0.0,0.0,0.0,145.79,0.0,199.57,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 17:00:00+00:00,30.0,p70,0.0,0.0,0.0,137.23,0.0,137.05,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 17:15:00+00:00,30.25,p70,0.0,0.0,0.0,144.29,0.0,129.77,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 17:30:00+00:00,30.5,p70,0.0,0.0,0.0,144.65,0.0,124.14,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 17:45:00+00:00,30.75,p70,0.0,0.0,0.0,136.19,0.0,89.59,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 18:00:00+00:00,31.0,p70,0.0,0.0,0.0,145.04,0.0,177.28,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 18:15:00+00:00,31.25,p70,0.0,0.0,0.0,123.38,0.0,166.58,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 18:30:00+00:00,31.5,p70,0.0,0.0,0.0,128.0,0.0,109.35,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 18:45:00+00:00,31.75,p70,0.0,0.0,0.0,105.96,0.0,134.25,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 19:00:00+00:00,32.0,p70,0.0,0.0,0.0,124.53,0.0,177.72,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 19:15:00+00:00,32.25,p70,0.0,0.0,0.0,106.18,0.0,202.47,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 19:30:00+00:00,32.5,p70,0.0,0.0,0.0,90.47,0.0,82.16,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 19:45:00+00:00,32.75,p70,0.0,0.0,0.0,87.75,0.0,80.24,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 20:00:00+00:00,33.0,p70,0.0,0.0,0.0,96.5,0.0,112.53,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 20:15:00+00:00,33.25,p70,0.0,0.0,0.0,100.23,0.0,156.4,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 20:30:00+00:00,33.5,p70,0.0,0.0,0.0,105.99,0.0,141.19,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 20:45:00+00:00,33.75,p70,0.0,0.0,0.0,96.7,0.0,125.09,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 21:00:00+00:00,34.0,p70,0.0,0.0,0.0,100.87,0.0,71.67,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 21:15:00+00:00,34.25,p70,0.0,0.0,0.0,95.47,0.0,72.87,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 21:30:00+00:00,34.5,p70,0.0,0.0,0.0,93.2,0.0,130.97,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 21:45:00+00:00,34.75,p70,0.0,0.0,0.0,83.91,0.0,117.11,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 22:00:00+00:00,35.0,p70,0.0,0.0,0.0,91.4,0.0,105.77,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 22:15:00+00:00,35.25,p70,0.0,0.0,0.0,88.11,0.0,87.08,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 22:30:00+00:00,35.5,p70,0.0,0.0,0.0,87.24,0.0,71.66,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 22:45:00+00:00,35.75,p70,0.0,0.0,0.0,85.84,0.0,80.49,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 23:00:00+00:00,36.0,p70,0.0,0.0,0.0,87.07,0.0,90.45,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 23:15:00+00:00,36.25,p70,0.0,0.0,0.0,87.52,0.0,103.08,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 23:30:00+00:00,36.5,p70,0.0,0.0,0.0,88.38,0.0,83.45,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 23:45:00+00:00,36.75,p70,0.0,0.0,0.0,90.28,0.0,77.95,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 00:00:00+00:00,13.0,p80,0.0,0.0,0.0,90.41,0.0,137.96,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 00:15:00+00:00,13.25,p80,0.0,0.0,0.0,88.7,0.0,152.84,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 00:30:00+00:00,13.5,p80,0.0,0.0,0.0,87.91,0.0,149.0,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 00:45:00+00:00,13.75,p80,0.0,0.0,0.0,84.98,0.0,165.62,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 01:00:00+00:00,14.0,p80,0.0,0.0,0.0,90.01,0.0,151.67,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 01:15:00+00:00,14.25,p80,0.0,0.0,0.0,88.69,0.0,88.72,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 01:30:00+00:00,14.5,p80,0.0,0.0,0.0,88.69,0.0,91.32,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 01:45:00+00:00,14.75,p80,0.0,0.0,0.0,79.23,0.0,85.66,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 02:00:00+00:00,15.0,p80,0.0,0.0,0.0,86.13,0.0,113.36,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 02:15:00+00:00,15.25,p80,0.0,0.0,0.0,88.05,0.0,81.12,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 02:30:00+00:00,15.5,p80,0.0,0.0,0.0,88.49,0.0,50.52,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 02:45:00+00:00,15.75,p80,0.0,0.0,0.0,90.67,0.0,82.92,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 03:00:00+00:00,16.0,p80,0.0,0.0,0.0,80.24,0.0,47.34,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 03:15:00+00:00,16.25,p80,0.0,0.0,0.0,81.25,0.0,155.38,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 03:30:00+00:00,16.5,p80,0.0,0.0,0.0,85.1,0.0,187.09,0.0,0.0,forecast_202510151100.csv
