measure_date,Imbalance Volume
2024-11-02 07:15:00+00:00,128.13
2024-11-02 07:30:00+00:00,147.96
2024-11-02 08:00:00+00:00,37.54
2024-11-02 09:45:00+00:00,-64.96
2024-11-02 11:15:00+00:00,-20.15
2024-11-02 12:30:00+00:00,144.74
2024-11-02 12:45:00+00:00,122.57
2024-11-02 13:15:00+00:00,174.64
2024-11-02 13:45:00+00:00,147.88
2024-11-02 14:15:00+00:00,69.72
2024-11-02 14:30:00+00:00,19.98
2024-11-02 15:00:00+00:00,42.44
2024-11-02 15:15:00+00:00,41.31
2024-11-02 15:30:00+00:00,43.29
2024-11-02 15:45:00+00:00,3.64
2024-11-02 16:15:00+00:00,-93.88
2024-11-02 17:15:00+00:00,-54.39
2024-11-02 17:30:00+00:00,-46.13
2024-11-02 18:30:00+00:00,-35.88
2024-11-02 18:45:00+00:00,-32.9
2024-11-02 19:00:00+00:00,-18.85
2024-11-02 20:45:00+00:00,12.78
2024-11-02 21:45:00+00:00,-9.31
2024-11-02 22:15:00+00:00,27.11
2024-11-02 22:30:00+00:00,22.0
2024-11-03 00:15:00+00:00,-50.44
2024-11-03 00:45:00+00:00,84.6
2024-11-03 02:00:00+00:00,90.65
2024-11-03 02:15:00+00:00,120.21
2024-11-03 03:00:00+00:00,51.17
2024-11-03 03:30:00+00:00,68.43
2024-11-03 04:15:00+00:00,83.04
2024-11-03 04:45:00+00:00,29.32
2024-11-03 05:15:00+00:00,82.03
2024-11-03 05:45:00+00:00,91.97
2024-11-03 06:15:00+00:00,97.52
2024-11-03 06:30:00+00:00,59.33
2024-11-03 06:45:00+00:00,32.16
2024-11-03 07:15:00+00:00,-67.7
2024-11-03 08:00:00+00:00,68.8
2024-11-03 08:15:00+00:00,1.2
2024-11-03 08:45:00+00:00,60.04
2024-11-03 09:45:00+00:00,11.95
2024-11-03 10:00:00+00:00,100.42
2024-11-03 10:15:00+00:00,91.71
2024-11-03 10:30:00+00:00,80.76
2024-11-03 11:00:00+00:00,149.14
2024-11-03 11:15:00+00:00,182.94
2024-11-03 11:45:00+00:00,197.75
2024-11-03 12:15:00+00:00,91.08
2024-11-03 12:45:00+00:00,118.75
2024-11-03 13:45:00+00:00,-131.65
2024-11-03 14:15:00+00:00,-149.08
2024-11-03 14:30:00+00:00,-97.77
2024-11-03 15:30:00+00:00,112.74
2024-11-03 16:00:00+00:00,35.45
2024-11-03 16:30:00+00:00,50.12
2024-11-03 18:30:00+00:00,-11.71
2024-11-03 19:45:00+00:00,-13.34
2024-11-03 20:00:00+00:00,50.1
2024-11-03 20:30:00+00:00,-58.61
2024-11-03 21:00:00+00:00,-65.27
2024-11-03 21:45:00+00:00,-19.63
2024-11-04 00:30:00+00:00,2.45
2024-11-04 00:45:00+00:00,11.87
2024-11-04 01:45:00+00:00,-15.63
2024-11-04 02:00:00+00:00,-53.66
2024-11-04 03:00:00+00:00,-51.51
2024-11-04 04:00:00+00:00,-21.13
2024-11-04 04:30:00+00:00,10.02
2024-11-04 05:00:00+00:00,-55.61
2024-11-04 05:30:00+00:00,-46.1
2024-11-04 06:15:00+00:00,-100.24
2024-11-04 06:45:00+00:00,18.81
2024-11-04 07:00:00+00:00,8.33
2024-11-04 08:15:00+00:00,53.96
2024-11-04 09:15:00+00:00,85.67
2024-11-04 09:30:00+00:00,86.36
2024-11-04 09:45:00+00:00,114.42
2024-11-04 10:45:00+00:00,48.48
2024-11-04 11:00:00+00:00,39.75
2024-11-04 11:30:00+00:00,-38.04
2024-11-04 12:15:00+00:00,-65.62
2024-11-04 12:30:00+00:00,-75.2
2024-11-04 12:45:00+00:00,-100.22
2024-11-04 15:15:00+00:00,-70.51
2024-11-04 15:45:00+00:00,-75.0
2024-11-04 16:00:00+00:00,-53.6
2024-11-04 19:00:00+00:00,7.22
2024-11-04 20:00:00+00:00,-55.06
2024-11-04 21:15:00+00:00,-12.84
2024-11-04 22:00:00+00:00,52.82
2024-11-04 22:45:00+00:00,30.97
2024-11-04 23:00:00+00:00,34.68
2024-11-04 23:15:00+00:00,20.08
2024-11-04 23:45:00+00:00,24.39
2024-11-05 01:30:00+00:00,55.92
2024-11-05 02:00:00+00:00,50.93
2024-11-05 02:45:00+00:00,52.22
2024-11-05 03:15:00+00:00,52.44
2024-11-05 03:30:00+00:00,53.29
2024-11-05 05:15:00+00:00,8.48
2024-11-05 06:00:00+00:00,-22.63
2024-11-05 06:15:00+00:00,28.33
2024-11-05 07:00:00+00:00,-13.47
2024-11-05 07:15:00+00:00,2.3
2024-11-05 08:15:00+00:00,-3.34
2024-11-05 08:30:00+00:00,-14.7
2024-11-05 09:00:00+00:00,0.26
2024-11-05 09:30:00+00:00,49.19
2024-11-05 10:15:00+00:00,157.87
2024-11-05 10:30:00+00:00,157.36
2024-11-05 11:00:00+00:00,175.43
2024-11-05 11:15:00+00:00,169.72
2024-11-05 11:45:00+00:00,178.72
2024-11-05 12:00:00+00:00,191.64
2024-11-05 12:30:00+00:00,74.55
2024-11-05 12:45:00+00:00,117.95
2024-11-05 13:15:00+00:00,88.03
2024-11-05 14:00:00+00:00,-7.66
2024-11-05 16:00:00+00:00,-49.6
2024-11-05 16:45:00+00:00,-14.42
2024-11-05 17:00:00+00:00,-19.67
2024-11-05 17:30:00+00:00,-20.14
2024-11-05 17:45:00+00:00,-14.46
2024-11-05 18:00:00+00:00,28.23
2024-11-05 19:30:00+00:00,7.1
2024-11-05 20:30:00+00:00,1.75
2024-11-05 20:45:00+00:00,29.84
2024-11-05 21:45:00+00:00,5.56
2024-11-05 22:15:00+00:00,19.39
2024-11-05 23:00:00+00:00,3.67
2024-11-05 23:15:00+00:00,17.42
2024-11-06 01:30:00+00:00,-12.06
2024-11-06 03:45:00+00:00,-3.74
2024-11-06 04:00:00+00:00,-18.8
2024-11-06 05:45:00+00:00,-4.01
2024-11-06 07:00:00+00:00,-9.43
2024-11-06 07:30:00+00:00,-76.09
2024-11-06 07:45:00+00:00,-102.83
2024-11-06 08:15:00+00:00,-151.39
2024-11-06 10:00:00+00:00,-51.64
2024-11-06 11:15:00+00:00,-66.48
2024-11-06 11:45:00+00:00,-20.2
2024-11-06 12:00:00+00:00,-102.37
2024-11-06 12:30:00+00:00,-107.01
2024-11-06 13:30:00+00:00,-76.51
2024-11-06 13:45:00+00:00,-73.49
2024-11-06 14:00:00+00:00,-168.74
2024-11-06 14:30:00+00:00,-121.13
2024-11-06 14:45:00+00:00,-94.35
2024-11-06 15:00:00+00:00,-112.37
2024-11-06 15:15:00+00:00,-109.13
2024-11-06 16:00:00+00:00,-108.39
2024-11-06 16:15:00+00:00,-104.39
2024-11-06 16:30:00+00:00,-85.91
2024-11-06 16:45:00+00:00,-91.74
2024-11-06 17:15:00+00:00,-75.44
2024-11-06 18:00:00+00:00,-51.36
2024-11-06 18:15:00+00:00,-61.12
2024-11-06 19:15:00+00:00,-48.8
2024-11-06 19:30:00+00:00,-50.76
2024-11-06 20:30:00+00:00,9.5
2024-11-06 21:45:00+00:00,-29.49
2024-11-06 22:00:00+00:00,-57.45
2024-11-06 22:15:00+00:00,-48.12
2024-11-06 23:00:00+00:00,-29.88
2024-11-06 23:45:00+00:00,-27.15
2024-11-07 00:00:00+00:00,24.5
2024-11-07 01:00:00+00:00,27.55
2024-11-07 01:45:00+00:00,-1.99
2024-11-07 03:30:00+00:00,30.58
2024-11-07 03:45:00+00:00,41.99
2024-11-07 04:00:00+00:00,-10.67
2024-11-07 04:15:00+00:00,30.99
2024-11-07 04:45:00+00:00,-29.82
2024-11-07 05:15:00+00:00,-65.9
2024-11-07 05:30:00+00:00,-145.68
2024-11-07 06:00:00+00:00,-132.98
2024-11-07 06:30:00+00:00,-122.31
2024-11-07 07:15:00+00:00,-123.74
2024-11-07 07:45:00+00:00,-124.28
2024-11-07 08:45:00+00:00,-64.27
2024-11-07 09:30:00+00:00,-60.48
2024-11-07 09:45:00+00:00,-93.24
2024-11-07 10:15:00+00:00,-84.33
2024-11-07 10:30:00+00:00,-35.36
2024-11-07 11:45:00+00:00,-82.82
2024-11-07 12:00:00+00:00,-98.19
2024-11-07 13:30:00+00:00,-56.8
2024-11-07 14:00:00+00:00,-100.82
2024-11-07 14:15:00+00:00,-68.53
2024-11-07 14:30:00+00:00,-29.56
2024-11-07 14:45:00+00:00,-29.42
2024-11-07 15:00:00+00:00,-75.58
2024-11-07 16:15:00+00:00,-62.38
2024-11-07 18:30:00+00:00,-42.73
2024-11-07 20:45:00+00:00,-6.76
2024-11-07 23:45:00+00:00,22.75
2024-11-08 00:00:00+00:00,-11.29
2024-11-08 00:45:00+00:00,11.19
2024-11-08 01:45:00+00:00,39.57
2024-11-08 02:00:00+00:00,-1.05
2024-11-08 02:15:00+00:00,9.14
2024-11-08 02:45:00+00:00,26.89
2024-11-08 03:45:00+00:00,75.91
2024-11-08 04:15:00+00:00,96.31
2024-11-08 06:15:00+00:00,-47.14
2024-11-08 08:30:00+00:00,-77.73
2024-11-08 08:45:00+00:00,-85.36
2024-11-08 09:15:00+00:00,9.47
2024-11-08 09:30:00+00:00,3.91
2024-11-08 13:45:00+00:00,83.77
2024-11-08 14:15:00+00:00,134.83
2024-11-08 15:00:00+00:00,88.49
2024-11-08 15:30:00+00:00,57.96
2024-11-08 17:00:00+00:00,-142.06
2024-11-08 17:15:00+00:00,-166.67
2024-11-08 17:30:00+00:00,-120.13
2024-11-08 17:45:00+00:00,-101.69
2024-11-08 18:30:00+00:00,-75.9
2024-11-08 19:00:00+00:00,-69.94
2024-11-08 19:30:00+00:00,-63.86
2024-11-08 19:45:00+00:00,-21.67
2024-11-08 20:15:00+00:00,-7.06
2024-11-08 20:45:00+00:00,-63.38
2024-11-08 21:00:00+00:00,-15.37
2024-11-08 22:15:00+00:00,43.2
2024-11-08 22:30:00+00:00,37.97
2024-11-08 22:45:00+00:00,55.86
2024-11-08 23:00:00+00:00,-60.61
2024-11-08 23:15:00+00:00,-71.8
2024-11-08 23:30:00+00:00,-55.75
2024-11-09 00:30:00+00:00,-47.82
2024-11-09 01:00:00+00:00,-72.9
2024-11-09 02:15:00+00:00,-43.04
2024-11-09 03:30:00+00:00,-76.21
2024-11-09 03:45:00+00:00,-12.46
2024-11-09 04:30:00+00:00,9.32
2024-11-09 05:00:00+00:00,40.82
2024-11-09 05:15:00+00:00,41.33
2024-11-09 05:30:00+00:00,43.76
2024-11-09 07:00:00+00:00,6.5
2024-11-09 07:30:00+00:00,-4.24
2024-11-09 08:15:00+00:00,42.68
2024-11-09 08:30:00+00:00,57.48
2024-11-09 09:30:00+00:00,135.93
2024-11-09 10:00:00+00:00,180.68
2024-11-09 11:00:00+00:00,194.22
2024-11-09 11:15:00+00:00,176.97
2024-11-09 11:30:00+00:00,205.9
2024-11-09 12:00:00+00:00,195.72
2024-11-09 12:15:00+00:00,218.4
2024-11-09 12:30:00+00:00,249.43
2024-11-09 13:00:00+00:00,127.01
2024-11-09 13:15:00+00:00,188.3
2024-11-09 14:30:00+00:00,34.01
2024-11-09 15:30:00+00:00,-44.09
2024-11-09 16:15:00+00:00,-90.01
2024-11-09 16:45:00+00:00,-69.53
2024-11-09 17:00:00+00:00,-139.3
2024-11-09 17:45:00+00:00,-46.73
2024-11-09 18:30:00+00:00,-91.16
2024-11-09 18:45:00+00:00,-124.76
2024-11-09 19:15:00+00:00,-68.03
2024-11-09 19:30:00+00:00,-86.8
2024-11-09 20:00:00+00:00,-75.04
2024-11-09 21:15:00+00:00,-48.69
2024-11-09 22:15:00+00:00,-58.99
2024-11-09 22:45:00+00:00,-70.38
2024-11-09 23:45:00+00:00,-68.59
2024-11-10 00:15:00+00:00,-25.67
2024-11-10 01:00:00+00:00,-52.03
2024-11-10 02:00:00+00:00,-16.81
2024-11-10 03:00:00+00:00,-12.88
2024-11-10 03:45:00+00:00,-17.64
2024-11-10 04:00:00+00:00,-22.35
2024-11-10 04:45:00+00:00,-49.33
2024-11-10 05:00:00+00:00,-63.05
2024-11-10 05:45:00+00:00,22.14
2024-11-10 06:30:00+00:00,-64.81
2024-11-10 07:30:00+00:00,-72.07
2024-11-10 08:45:00+00:00,-137.95
2024-11-10 09:15:00+00:00,-99.13
2024-11-10 09:45:00+00:00,-154.5
2024-11-10 10:30:00+00:00,-157.5
2024-11-10 11:15:00+00:00,-132.06
2024-11-10 11:30:00+00:00,-185.27
2024-11-10 12:00:00+00:00,-126.27
2024-11-10 12:30:00+00:00,-102.89
2024-11-10 12:45:00+00:00,-118.06
2024-11-10 13:00:00+00:00,-129.02
2024-11-10 13:30:00+00:00,-148.09
2024-11-10 13:45:00+00:00,-132.3
2024-11-10 14:15:00+00:00,-121.42
2024-11-10 14:30:00+00:00,-115.45
2024-11-10 15:45:00+00:00,-92.19
2024-11-10 16:00:00+00:00,-112.93
2024-11-10 16:15:00+00:00,-120.69
2024-11-10 16:30:00+00:00,-85.26
2024-11-10 16:45:00+00:00,-78.72
2024-11-10 17:00:00+00:00,-114.79
2024-11-10 17:15:00+00:00,-102.45
2024-11-10 17:30:00+00:00,-75.68
2024-11-10 18:00:00+00:00,-107.09
2024-11-10 18:15:00+00:00,-106.27
2024-11-10 18:45:00+00:00,-62.88
2024-11-10 19:00:00+00:00,-129.34
2024-11-10 19:15:00+00:00,-88.08
2024-11-10 19:45:00+00:00,-65.74
2024-11-10 20:00:00+00:00,-55.26
2024-11-10 21:45:00+00:00,-68.38
2024-11-10 22:15:00+00:00,-53.56
2024-11-10 23:30:00+00:00,-56.07
2024-11-10 23:45:00+00:00,-45.69
2024-11-11 00:00:00+00:00,-80.44
2024-11-11 01:00:00+00:00,-82.33
2024-11-11 01:30:00+00:00,-30.01
2024-11-11 02:45:00+00:00,-14.52
2024-11-11 03:30:00+00:00,-72.82
2024-11-11 05:00:00+00:00,-49.43
2024-11-11 05:15:00+00:00,-10.03
2024-11-11 05:45:00+00:00,-45.51
2024-11-11 06:15:00+00:00,-68.49
2024-11-11 07:00:00+00:00,-106.82
2024-11-11 07:15:00+00:00,-59.03
2024-11-11 09:00:00+00:00,-19.99
2024-11-11 09:15:00+00:00,-32.31
2024-11-11 09:45:00+00:00,-16.75
2024-11-11 10:00:00+00:00,20.76
2024-11-11 11:15:00+00:00,-72.21
2024-11-11 12:15:00+00:00,-124.77
2024-11-11 12:30:00+00:00,-117.98
2024-11-11 13:30:00+00:00,-122.63
2024-11-11 14:00:00+00:00,-77.51
2024-11-11 14:15:00+00:00,-68.88
2024-11-11 15:00:00+00:00,-64.54
2024-11-11 15:45:00+00:00,-118.91
2024-11-11 16:00:00+00:00,-164.48
2024-11-11 16:15:00+00:00,-120.86
2024-11-11 16:30:00+00:00,-46.49
2024-11-11 16:45:00+00:00,-78.74
2024-11-11 17:00:00+00:00,-98.34
2024-11-11 17:15:00+00:00,-98.2
2024-11-11 17:30:00+00:00,-116.87
2024-11-11 18:00:00+00:00,-111.43
2024-11-11 18:15:00+00:00,-79.79
2024-11-11 18:30:00+00:00,-131.41
2024-11-11 18:45:00+00:00,-114.41
2024-11-11 19:00:00+00:00,-89.65
2024-11-11 19:15:00+00:00,-89.08
2024-11-11 19:30:00+00:00,-109.53
2024-11-11 20:00:00+00:00,-107.48
2024-11-11 21:00:00+00:00,-64.71
2024-11-11 21:15:00+00:00,-0.0
2024-11-11 21:45:00+00:00,-57.2
2024-11-12 00:00:00+00:00,-85.22
2024-11-12 00:15:00+00:00,-78.82
2024-11-12 00:30:00+00:00,-51.99
2024-11-12 02:15:00+00:00,-36.41
2024-11-12 02:30:00+00:00,-26.19
2024-11-12 03:15:00+00:00,-18.22
2024-11-12 03:45:00+00:00,1.78
2024-11-12 04:00:00+00:00,-37.35
2024-11-12 04:45:00+00:00,-53.33
2024-11-12 05:00:00+00:00,-83.06
2024-11-12 05:30:00+00:00,-71.29
2024-11-12 05:45:00+00:00,-80.8
2024-11-12 06:15:00+00:00,-81.28
2024-11-12 07:00:00+00:00,-38.0
2024-11-12 07:30:00+00:00,-32.23
2024-11-12 08:15:00+00:00,-115.25
2024-11-12 09:00:00+00:00,-28.96
2024-11-12 09:15:00+00:00,-22.09
2024-11-12 10:15:00+00:00,-30.82
2024-11-12 11:30:00+00:00,-84.64
2024-11-12 12:45:00+00:00,-63.3
2024-11-12 13:00:00+00:00,-78.45
2024-11-12 13:30:00+00:00,-56.9
2024-11-12 14:30:00+00:00,34.09
2024-11-12 17:45:00+00:00,-39.53
2024-11-12 19:15:00+00:00,-6.26
2024-11-12 19:30:00+00:00,4.35
2024-11-12 19:45:00+00:00,49.1
2024-11-12 20:30:00+00:00,15.72
2024-11-12 21:00:00+00:00,241.52
2024-11-12 21:15:00+00:00,233.33
2024-11-12 23:15:00+00:00,-20.03
2024-11-13 00:00:00+00:00,10.62
2024-11-13 01:00:00+00:00,13.52
2024-11-13 01:15:00+00:00,14.28
2024-11-13 02:15:00+00:00,22.03
2024-11-13 02:45:00+00:00,25.19
2024-11-13 04:00:00+00:00,5.91
2024-11-13 04:30:00+00:00,21.4
2024-11-13 04:45:00+00:00,16.69
2024-11-13 05:45:00+00:00,-113.65
2024-11-13 06:00:00+00:00,-67.5
2024-11-13 07:45:00+00:00,-19.8
2024-11-13 08:30:00+00:00,61.02
2024-11-13 09:15:00+00:00,-0.22
2024-11-13 10:30:00+00:00,17.59
2024-11-13 11:15:00+00:00,-17.04
2024-11-13 12:30:00+00:00,7.51
2024-11-13 13:15:00+00:00,42.92
2024-11-13 13:45:00+00:00,20.23
2024-11-13 15:30:00+00:00,25.77
2024-11-13 16:00:00+00:00,-1.4
2024-11-13 16:30:00+00:00,3.78
2024-11-13 17:30:00+00:00,-33.94
2024-11-13 18:00:00+00:00,26.04
2024-11-13 18:45:00+00:00,7.67
2024-11-13 19:00:00+00:00,82.67
2024-11-13 20:15:00+00:00,43.32
2024-11-13 21:15:00+00:00,95.8
2024-11-13 21:30:00+00:00,118.48
2024-11-13 21:45:00+00:00,19.88
2024-11-13 22:45:00+00:00,50.83
2024-11-13 23:30:00+00:00,-0.55
2024-11-13 23:45:00+00:00,18.63
2024-11-14 01:15:00+00:00,66.02
2024-11-14 02:30:00+00:00,-98.94
2024-11-14 02:45:00+00:00,-44.78
2024-11-14 03:15:00+00:00,-48.55
2024-11-14 03:45:00+00:00,-55.84
2024-11-14 04:30:00+00:00,-2.27
2024-11-14 06:15:00+00:00,-130.8
2024-11-14 06:30:00+00:00,-81.79
2024-11-14 08:15:00+00:00,121.44
2024-11-14 08:30:00+00:00,160.18
2024-11-14 09:00:00+00:00,127.97
2024-11-14 09:45:00+00:00,187.79
2024-11-14 10:00:00+00:00,181.05
2024-11-14 10:15:00+00:00,232.91
2024-11-14 11:15:00+00:00,69.82
2024-11-14 12:00:00+00:00,-53.78
2024-11-14 12:15:00+00:00,-65.13
2024-11-14 13:00:00+00:00,52.74
2024-11-14 13:15:00+00:00,34.78
2024-11-14 13:45:00+00:00,-16.78
2024-11-14 15:00:00+00:00,-54.42
2024-11-14 17:00:00+00:00,139.95
2024-11-14 17:15:00+00:00,72.75
2024-11-14 17:30:00+00:00,5.06
2024-11-14 20:15:00+00:00,-52.59
2024-11-14 20:30:00+00:00,-47.0
2024-11-14 22:00:00+00:00,99.15
2024-11-14 22:45:00+00:00,40.45
2024-11-15 01:30:00+00:00,6.47
2024-11-15 02:30:00+00:00,22.18
2024-11-15 03:15:00+00:00,-51.74
2024-11-15 06:15:00+00:00,70.62
2024-11-15 06:30:00+00:00,56.93
2024-11-15 07:30:00+00:00,-26.17
2024-11-15 08:00:00+00:00,4.52
2024-11-15 09:00:00+00:00,41.49
2024-11-15 09:45:00+00:00,44.03
2024-11-15 11:30:00+00:00,19.14
2024-11-15 11:45:00+00:00,2.63
2024-11-15 13:30:00+00:00,61.36
2024-11-15 14:00:00+00:00,42.99
2024-11-15 14:15:00+00:00,8.42
2024-11-15 14:45:00+00:00,-19.79
2024-11-15 16:15:00+00:00,-90.17
2024-11-15 16:45:00+00:00,-84.86
2024-11-15 17:15:00+00:00,-94.9
2024-11-15 18:00:00+00:00,-6.41
2024-11-15 18:15:00+00:00,-40.7
2024-11-15 18:45:00+00:00,-32.58
2024-11-15 19:45:00+00:00,-0.11
2024-11-15 20:30:00+00:00,124.02
2024-11-15 20:45:00+00:00,97.37
2024-11-15 21:00:00+00:00,141.62
2024-11-15 22:30:00+00:00,104.69
2024-11-15 22:45:00+00:00,119.8
2024-11-15 23:00:00+00:00,57.2
2024-11-15 23:15:00+00:00,117.22
2024-11-15 23:30:00+00:00,132.2
2024-11-15 23:45:00+00:00,156.38
2024-11-16 00:00:00+00:00,112.28
2024-11-16 01:00:00+00:00,148.76
2024-11-16 01:15:00+00:00,170.38
2024-11-16 01:30:00+00:00,233.08
2024-11-16 01:45:00+00:00,262.5
2024-11-16 02:00:00+00:00,190.48
2024-11-16 03:00:00+00:00,55.05
2024-11-16 03:45:00+00:00,59.6
2024-11-16 04:30:00+00:00,62.91
2024-11-16 04:45:00+00:00,-54.17
2024-11-16 05:15:00+00:00,92.57
2024-11-16 06:30:00+00:00,-68.13
2024-11-16 07:45:00+00:00,-105.24
2024-11-16 08:00:00+00:00,-138.24
2024-11-16 08:15:00+00:00,-125.03
2024-11-16 08:30:00+00:00,-67.83
2024-11-16 08:45:00+00:00,-81.04
2024-11-16 09:30:00+00:00,-42.33
2024-11-16 09:45:00+00:00,-146.59
2024-11-16 10:00:00+00:00,-173.42
2024-11-16 10:15:00+00:00,-174.91
2024-11-16 10:30:00+00:00,-180.27
2024-11-16 10:45:00+00:00,-141.91
2024-11-16 11:00:00+00:00,-105.12
2024-11-16 12:00:00+00:00,-53.0
2024-11-16 13:15:00+00:00,39.44
2024-11-16 14:15:00+00:00,69.28
2024-11-16 14:30:00+00:00,103.25
2024-11-16 15:30:00+00:00,93.88
2024-11-16 15:45:00+00:00,181.07
2024-11-16 16:45:00+00:00,-36.05
2024-11-16 17:15:00+00:00,19.63
2024-11-16 17:30:00+00:00,46.83
2024-11-16 18:15:00+00:00,49.06
2024-11-16 18:30:00+00:00,140.24
2024-11-16 19:15:00+00:00,128.26
2024-11-16 19:30:00+00:00,83.52
2024-11-16 20:15:00+00:00,-29.14
2024-11-16 22:15:00+00:00,-90.27
2024-11-16 23:15:00+00:00,-59.77
2024-11-16 23:45:00+00:00,-40.18
2024-11-17 00:00:00+00:00,-80.87
2024-11-17 01:15:00+00:00,128.3
2024-11-17 01:30:00+00:00,186.34
2024-11-17 01:45:00+00:00,142.24
2024-11-17 02:00:00+00:00,52.97
2024-11-17 03:15:00+00:00,-18.59
2024-11-17 03:45:00+00:00,15.26
2024-11-17 04:15:00+00:00,33.99
2024-11-17 05:00:00+00:00,-22.54
2024-11-17 06:45:00+00:00,38.71
2024-11-17 07:15:00+00:00,65.83
2024-11-17 07:30:00+00:00,136.88
2024-11-17 07:45:00+00:00,130.55
2024-11-17 08:00:00+00:00,139.12
2024-11-17 08:15:00+00:00,120.85
2024-11-17 08:45:00+00:00,32.31
2024-11-17 09:00:00+00:00,33.7
2024-11-17 10:00:00+00:00,178.96
2024-11-17 10:15:00+00:00,148.29
2024-11-17 10:45:00+00:00,118.55
2024-11-17 11:15:00+00:00,25.74
2024-11-17 11:30:00+00:00,-38.77
2024-11-17 12:00:00+00:00,17.57
2024-11-17 12:15:00+00:00,14.61
2024-11-17 12:45:00+00:00,-4.96
2024-11-17 13:00:00+00:00,36.72
2024-11-17 14:00:00+00:00,27.88
2024-11-17 14:30:00+00:00,141.04
2024-11-17 14:45:00+00:00,226.76
2024-11-17 15:15:00+00:00,99.28
2024-11-17 15:30:00+00:00,62.26
2024-11-17 15:45:00+00:00,108.45
2024-11-17 16:15:00+00:00,194.78
2024-11-17 16:30:00+00:00,127.9
2024-11-17 17:00:00+00:00,119.83
2024-11-17 17:15:00+00:00,118.94
2024-11-17 17:30:00+00:00,40.91
2024-11-17 18:00:00+00:00,-16.8
2024-11-17 18:15:00+00:00,36.47
2024-11-17 19:00:00+00:00,14.92
2024-11-17 19:15:00+00:00,-13.82
2024-11-17 20:00:00+00:00,-4.43
2024-11-17 21:00:00+00:00,82.62
2024-11-17 22:00:00+00:00,28.01
2024-11-17 23:00:00+00:00,-118.9
2024-11-17 23:15:00+00:00,-111.87
2024-11-17 23:45:00+00:00,-113.15
2024-11-18 00:30:00+00:00,-44.05
2024-11-18 01:00:00+00:00,77.67
2024-11-18 02:00:00+00:00,-76.46
2024-11-18 03:00:00+00:00,-90.33
2024-11-18 03:30:00+00:00,-89.52
2024-11-18 03:45:00+00:00,-147.03
2024-11-18 04:00:00+00:00,-101.98
2024-11-18 04:15:00+00:00,-133.6
2024-11-18 04:30:00+00:00,-178.57
2024-11-18 04:45:00+00:00,-156.27
2024-11-18 05:00:00+00:00,-77.67
2024-11-18 05:30:00+00:00,-4.15
2024-11-18 06:00:00+00:00,12.95
2024-11-18 06:15:00+00:00,54.68
2024-11-18 06:45:00+00:00,38.17
2024-11-18 07:00:00+00:00,71.74
2024-11-18 08:15:00+00:00,99.36
2024-11-18 09:30:00+00:00,-60.87
2024-11-18 10:15:00+00:00,89.26
2024-11-18 11:00:00+00:00,123.45
2024-11-18 11:15:00+00:00,172.38
2024-11-18 11:45:00+00:00,85.43
2024-11-18 12:00:00+00:00,100.16
2024-11-18 13:00:00+00:00,0.39
2024-11-18 13:30:00+00:00,53.41
2024-11-18 13:45:00+00:00,116.96
2024-11-18 14:00:00+00:00,224.19
2024-11-18 14:30:00+00:00,114.71
2024-11-18 15:00:00+00:00,90.78
2024-11-18 15:15:00+00:00,64.19
2024-11-18 15:30:00+00:00,95.33
2024-11-18 16:15:00+00:00,-6.35
2024-11-18 17:15:00+00:00,-23.14
2024-11-18 18:45:00+00:00,62.25
2024-11-18 19:00:00+00:00,60.59
2024-11-18 19:45:00+00:00,59.23
2024-11-18 20:30:00+00:00,107.93
2024-11-18 21:30:00+00:00,138.4
2024-11-18 21:45:00+00:00,117.82
2024-11-18 22:15:00+00:00,95.62
2024-11-18 23:00:00+00:00,178.05
2024-11-18 23:15:00+00:00,104.53
2024-11-18 23:45:00+00:00,134.45
2024-11-19 00:00:00+00:00,110.24
2024-11-19 00:45:00+00:00,137.59
2024-11-19 01:30:00+00:00,130.52
2024-11-19 01:45:00+00:00,104.92
2024-11-19 02:00:00+00:00,38.77
2024-11-19 02:45:00+00:00,94.5
2024-11-19 03:00:00+00:00,81.26
2024-11-19 03:15:00+00:00,71.33
2024-11-19 04:30:00+00:00,97.82
2024-11-19 06:00:00+00:00,54.97
2024-11-19 06:15:00+00:00,31.54
2024-11-19 06:45:00+00:00,60.47
2024-11-19 07:00:00+00:00,34.14
2024-11-19 08:15:00+00:00,-6.13
2024-11-19 09:15:00+00:00,60.41
2024-11-19 10:00:00+00:00,129.39
2024-11-19 10:15:00+00:00,175.01
2024-11-19 10:45:00+00:00,205.68
2024-11-19 11:00:00+00:00,145.76
2024-11-19 11:30:00+00:00,215.16
2024-11-19 11:45:00+00:00,159.66
2024-11-19 12:00:00+00:00,70.6
2024-11-19 13:30:00+00:00,-90.56
2024-11-19 14:00:00+00:00,-123.42
2024-11-19 14:45:00+00:00,-68.62
2024-11-19 15:00:00+00:00,-42.14
2024-11-19 15:15:00+00:00,-31.91
2024-11-19 15:45:00+00:00,-29.57
2024-11-19 17:00:00+00:00,-28.62
2024-11-19 17:15:00+00:00,13.31
2024-11-19 17:45:00+00:00,-28.73
2024-11-19 18:15:00+00:00,-3.51
2024-11-19 18:30:00+00:00,-1.69
2024-11-19 19:30:00+00:00,119.72
2024-11-19 20:00:00+00:00,193.77
2024-11-19 20:30:00+00:00,132.07
2024-11-19 20:45:00+00:00,163.54
2024-11-19 21:30:00+00:00,101.2
2024-11-19 21:45:00+00:00,134.44
