measure_date,measure_date_UTC,imbalance,positive_imbalance_settlement_price,negative_imbalance_settlement_price,da_price_15min
2025-08-25 14:15:00.0000000 +00:00,2025-08-25 14:15:00+00:00,-27.0,93.83,102.67,56.43
2025-08-25 14:30:00.0000000 +00:00,2025-08-25 14:30:00+00:00,-252.0,104.34,114.18,56.43
2025-08-25 14:45:00.0000000 +00:00,2025-08-25 14:45:00+00:00,-291.0,107.42,117.54,56.43
2025-08-25 15:00:00.0000000 +00:00,2025-08-25 15:00:00+00:00,-141.0,87.48,95.72,76.19
2025-08-25 15:15:00.0000000 +00:00,2025-08-25 15:15:00+00:00,5.0,67.46,73.82,76.19
2025-08-25 15:30:00.0000000 +00:00,2025-08-25 15:30:00+00:00,-4.0,232.07,253.94,76.19
2025-08-25 15:45:00.0000000 +00:00,2025-08-25 15:45:00+00:00,-119.0,231.54,253.36,76.19
2025-08-25 16:00:00.0000000 +00:00,2025-08-25 16:00:00+00:00,98.0,-65.71,-60.05,97.43
2025-08-25 16:15:00.0000000 +00:00,2025-08-25 16:15:00+00:00,-44.0,222.13,243.07,97.43
2025-08-25 16:30:00.0000000 +00:00,2025-08-25 16:30:00+00:00,11.0,80.59,88.19,97.43
2025-08-25 16:45:00.0000000 +00:00,2025-08-25 16:45:00+00:00,-42.0,167.0,182.74,97.43
2025-08-25 17:00:00.0000000 +00:00,2025-08-25 17:00:00+00:00,334.0,73.16,80.06,114.78
2025-08-25 17:15:00.0000000 +00:00,2025-08-25 17:15:00+00:00,207.0,88.04,96.34,114.78
2025-08-25 17:30:00.0000000 +00:00,2025-08-25 17:30:00+00:00,142.0,108.3,118.5,114.78
2025-08-25 17:45:00.0000000 +00:00,2025-08-25 17:45:00+00:00,-30.0,184.32,201.69,114.78
2025-08-25 18:00:00.0000000 +00:00,2025-08-25 18:00:00+00:00,-187.0,99.61,108.99,125.95
2025-08-25 18:15:00.0000000 +00:00,2025-08-25 18:15:00+00:00,-45.0,76.6,83.82,125.95
2025-08-25 18:30:00.0000000 +00:00,2025-08-25 18:30:00+00:00,8.0,56.83,62.19,125.95
2025-08-25 18:45:00.0000000 +00:00,2025-08-25 18:45:00+00:00,-7.0,44.62,48.82,125.95
2025-08-25 19:00:00.0000000 +00:00,2025-08-25 19:00:00+00:00,-203.0,127.53,139.55,126.28
2025-08-25 19:15:00.0000000 +00:00,2025-08-25 19:15:00+00:00,-160.0,102.26,111.9,126.28
2025-08-25 19:30:00.0000000 +00:00,2025-08-25 19:30:00+00:00,-43.0,184.32,201.69,126.28
2025-08-25 19:45:00.0000000 +00:00,2025-08-25 19:45:00+00:00,7.0,76.11,83.29,126.28
2025-08-25 20:00:00.0000000 +00:00,2025-08-25 20:00:00+00:00,-199.0,124.84,136.6,115.04
2025-08-25 20:15:00.0000000 +00:00,2025-08-25 20:15:00+00:00,-110.0,132.41,144.89,115.04
2025-08-25 20:30:00.0000000 +00:00,2025-08-25 20:30:00+00:00,-74.0,175.73,192.29,115.04
2025-08-25 20:45:00.0000000 +00:00,2025-08-25 20:45:00+00:00,-104.0,161.71,176.95,115.04
2025-08-25 21:00:00.0000000 +00:00,2025-08-25 21:00:00+00:00,-252.0,126.1,137.98,105.15
2025-08-25 21:15:00.0000000 +00:00,2025-08-25 21:15:00+00:00,-36.0,163.13,178.51,105.15
2025-08-25 21:30:00.0000000 +00:00,2025-08-25 21:30:00+00:00,-143.0,122.09,133.59,105.15
2025-08-25 21:45:00.0000000 +00:00,2025-08-25 21:45:00+00:00,41.0,74.11,81.09,105.15
2025-08-25 22:00:00.0000000 +00:00,2025-08-25 22:00:00+00:00,-250.0,135.54,148.32,94.83
2025-08-25 22:15:00.0000000 +00:00,2025-08-25 22:15:00+00:00,-330.0,136.67,149.55,94.83
2025-08-25 22:30:00.0000000 +00:00,2025-08-25 22:30:00+00:00,-274.0,147.49,161.39,94.83
2025-08-25 22:45:00.0000000 +00:00,2025-08-25 22:45:00+00:00,-136.0,160.09,175.17,94.83
2025-08-25 23:00:00.0000000 +00:00,2025-08-25 23:00:00+00:00,-215.0,152.06,166.4,86.78
2025-08-25 23:15:00.0000000 +00:00,2025-08-25 23:15:00+00:00,-276.0,144.34,157.94,86.78
2025-08-25 23:30:00.0000000 +00:00,2025-08-25 23:30:00+00:00,-277.0,138.13,151.15,86.78
2025-08-25 23:45:00.0000000 +00:00,2025-08-25 23:45:00+00:00,-189.0,134.41,147.07,86.78
2025-08-26 00:00:00.0000000 +00:00,2025-08-26 00:00:00+00:00,-186.0,134.41,147.07,70.37
2025-08-26 00:15:00.0000000 +00:00,2025-08-26 00:15:00+00:00,-152.0,134.41,147.07,70.37
2025-08-26 00:30:00.0000000 +00:00,2025-08-26 00:30:00+00:00,-174.0,133.36,145.92,70.37
2025-08-26 00:45:00.0000000 +00:00,2025-08-26 00:45:00+00:00,-15.0,133.95,146.57,70.37
2025-08-26 01:00:00.0000000 +00:00,2025-08-26 01:00:00+00:00,-82.0,126.92,138.88,63.58
2025-08-26 01:15:00.0000000 +00:00,2025-08-26 01:15:00+00:00,-58.0,134.14,146.78,63.58
2025-08-26 01:30:00.0000000 +00:00,2025-08-26 01:30:00+00:00,-69.0,128.32,140.42,63.58
2025-08-26 01:45:00.0000000 +00:00,2025-08-26 01:45:00+00:00,-111.0,121.12,132.54,63.58
2025-08-26 02:00:00.0000000 +00:00,2025-08-26 02:00:00+00:00,-121.0,103.64,113.4,58.35
2025-08-26 02:15:00.0000000 +00:00,2025-08-26 02:15:00+00:00,-56.0,133.46,146.04,58.35
2025-08-26 02:30:00.0000000 +00:00,2025-08-26 02:30:00+00:00,-9.0,134.27,146.93,58.35
2025-08-26 02:45:00.0000000 +00:00,2025-08-26 02:45:00+00:00,-38.0,126.32,138.22,58.35
2025-08-26 03:00:00.0000000 +00:00,2025-08-26 03:00:00+00:00,12.0,45.71,50.01,66.86
2025-08-26 03:15:00.0000000 +00:00,2025-08-26 03:15:00+00:00,-27.0,134.27,146.93,66.86
2025-08-26 03:30:00.0000000 +00:00,2025-08-26 03:30:00+00:00,-21.0,132.97,145.51,66.86
2025-08-26 03:45:00.0000000 +00:00,2025-08-26 03:45:00+00:00,-64.0,124.38,136.1,66.86
2025-08-26 04:00:00.0000000 +00:00,2025-08-26 04:00:00+00:00,-56.0,65.36,71.52,86.97
2025-08-26 04:15:00.0000000 +00:00,2025-08-26 04:15:00+00:00,31.0,27.4,29.98,86.97
2025-08-26 04:30:00.0000000 +00:00,2025-08-26 04:30:00+00:00,64.0,38.64,42.28,86.97
2025-08-26 04:45:00.0000000 +00:00,2025-08-26 04:45:00+00:00,15.0,53.84,58.92,86.97
2025-08-26 05:00:00.0000000 +00:00,2025-08-26 05:00:00+00:00,63.0,32.12,35.14,95.44
2025-08-26 05:15:00.0000000 +00:00,2025-08-26 05:15:00+00:00,43.0,42.49,46.49,95.44
2025-08-26 05:30:00.0000000 +00:00,2025-08-26 05:30:00+00:00,-4.0,-2.99,-2.73,95.44
2025-08-26 05:45:00.0000000 +00:00,2025-08-26 05:45:00+00:00,-39.0,-2.99,-2.73,95.44
2025-08-26 06:00:00.0000000 +00:00,2025-08-26 06:00:00+00:00,-57.0,-2.99,-2.73,97.48
2025-08-26 06:15:00.0000000 +00:00,2025-08-26 06:15:00+00:00,-7.0,-2.99,-2.73,97.48
2025-08-26 06:30:00.0000000 +00:00,2025-08-26 06:30:00+00:00,68.0,50.7,55.48,97.48
2025-08-26 06:45:00.0000000 +00:00,2025-08-26 06:45:00+00:00,-11.0,-2.99,-2.73,97.48
2025-08-26 07:00:00.0000000 +00:00,2025-08-26 07:00:00+00:00,-183.0,71.71,78.47,90.0
2025-08-26 07:15:00.0000000 +00:00,2025-08-26 07:15:00+00:00,-203.0,68.77,75.25,90.0
2025-08-26 07:30:00.0000000 +00:00,2025-08-26 07:30:00+00:00,-199.0,33.74,36.92,90.0
2025-08-26 07:45:00.0000000 +00:00,2025-08-26 07:45:00+00:00,-62.0,64.98,71.1,90.0
2025-08-26 08:00:00.0000000 +00:00,2025-08-26 08:00:00+00:00,-210.0,106.1,116.1,70.0
2025-08-26 08:15:00.0000000 +00:00,2025-08-26 08:15:00+00:00,-146.0,132.1,144.54,70.0
2025-08-26 08:30:00.0000000 +00:00,2025-08-26 08:30:00+00:00,-105.0,135.53,148.31,70.0
2025-08-26 08:45:00.0000000 +00:00,2025-08-26 08:45:00+00:00,65.0,35.97,39.35,70.0
2025-08-26 09:00:00.0000000 +00:00,2025-08-26 09:00:00+00:00,-133.0,134.89,147.61,60.65
2025-08-26 09:15:00.0000000 +00:00,2025-08-26 09:15:00+00:00,-61.0,134.89,147.61,60.65
2025-08-26 09:30:00.0000000 +00:00,2025-08-26 09:30:00+00:00,10.0,23.3,25.5,60.65
2025-08-26 09:45:00.0000000 +00:00,2025-08-26 09:45:00+00:00,160.0,-5.32,-4.86,60.65
2025-08-26 10:00:00.0000000 +00:00,2025-08-26 10:00:00+00:00,145.0,10.18,11.14,41.25
2025-08-26 10:15:00.0000000 +00:00,2025-08-26 10:15:00+00:00,248.0,24.26,26.54,41.25
2025-08-26 10:30:00.0000000 +00:00,2025-08-26 10:30:00+00:00,242.0,29.62,32.42,41.25
2025-08-26 10:45:00.0000000 +00:00,2025-08-26 10:45:00+00:00,285.0,27.86,30.48,41.25
2025-08-26 11:00:00.0000000 +00:00,2025-08-26 11:00:00+00:00,221.0,30.4,33.26,26.28
2025-08-26 11:15:00.0000000 +00:00,2025-08-26 11:15:00+00:00,151.0,32.77,35.85,26.28
2025-08-26 11:30:00.0000000 +00:00,2025-08-26 11:30:00+00:00,41.0,19.86,21.74,26.28
2025-08-26 11:45:00.0000000 +00:00,2025-08-26 11:45:00+00:00,56.0,24.42,26.72,26.28
2025-08-26 12:00:00.0000000 +00:00,2025-08-26 12:00:00+00:00,-123.0,21.55,23.59,38.05
2025-08-26 12:15:00.0000000 +00:00,2025-08-26 12:15:00+00:00,-198.0,41.59,45.51,38.05
2025-08-26 12:30:00.0000000 +00:00,2025-08-26 12:30:00+00:00,-353.0,169.67,185.67,38.05
2025-08-26 12:45:00.0000000 +00:00,2025-08-26 12:45:00+00:00,-390.0,170.36,186.42,38.05
2025-08-26 13:00:00.0000000 +00:00,2025-08-26 13:00:00+00:00,-382.0,154.93,169.53,47.44
2025-08-26 13:15:00.0000000 +00:00,2025-08-26 13:15:00+00:00,-395.0,83.65,91.53,47.44
2025-08-26 13:30:00.0000000 +00:00,2025-08-26 13:30:00+00:00,-427.0,80.48,88.06,47.44
2025-08-26 13:45:00.0000000 +00:00,2025-08-26 13:45:00+00:00,-455.0,127.21,139.19,47.44
2025-08-26 14:00:00.0000000 +00:00,2025-08-26 14:00:00+00:00,-155.0,173.01,189.31,60.0
2025-08-26 14:15:00.0000000 +00:00,2025-08-26 14:15:00+00:00,-239.0,223.27,244.31,60.0
2025-08-26 14:30:00.0000000 +00:00,2025-08-26 14:30:00+00:00,-194.0,230.45,252.17,60.0
2025-08-26 14:45:00.0000000 +00:00,2025-08-26 14:45:00+00:00,-52.0,230.45,252.17,60.0
2025-08-26 15:00:00.0000000 +00:00,2025-08-26 15:00:00+00:00,0.0,230.41,252.13,65.03
2025-08-26 15:15:00.0000000 +00:00,2025-08-26 15:15:00+00:00,-69.0,228.89,250.47,65.03
2025-08-26 15:30:00.0000000 +00:00,2025-08-26 15:30:00+00:00,14.0,59.62,65.24,65.03
2025-08-26 15:45:00.0000000 +00:00,2025-08-26 15:45:00+00:00,-61.0,231.46,253.28,65.03
2025-08-26 16:00:00.0000000 +00:00,2025-08-26 16:00:00+00:00,135.0,50.72,55.5,76.1
2025-08-26 16:15:00.0000000 +00:00,2025-08-26 16:15:00+00:00,29.0,79.1,86.56,76.1
2025-08-26 16:30:00.0000000 +00:00,2025-08-26 16:30:00+00:00,62.0,82.7,90.5,76.1
2025-08-26 16:45:00.0000000 +00:00,2025-08-26 16:45:00+00:00,-164.0,205.1,224.42,76.1
2025-08-26 17:00:00.0000000 +00:00,2025-08-26 17:00:00+00:00,-239.0,252.99,276.83,103.14
2025-08-26 17:15:00.0000000 +00:00,2025-08-26 17:15:00+00:00,-166.0,258.53,282.89,103.14
2025-08-26 17:30:00.0000000 +00:00,2025-08-26 17:30:00+00:00,-197.0,257.94,282.24,103.14
2025-08-26 17:45:00.0000000 +00:00,2025-08-26 17:45:00+00:00,-341.0,255.04,279.08,103.14
2025-08-26 18:00:00.0000000 +00:00,2025-08-26 18:00:00+00:00,-231.0,272.4,298.08,117.0
2025-08-26 18:15:00.0000000 +00:00,2025-08-26 18:15:00+00:00,-30.0,270.96,296.5,117.0
2025-08-26 18:30:00.0000000 +00:00,2025-08-26 18:30:00+00:00,-118.0,265.52,290.54,117.0
2025-08-26 18:45:00.0000000 +00:00,2025-08-26 18:45:00+00:00,-207.0,164.05,179.51,117.0
2025-08-26 19:00:00.0000000 +00:00,2025-08-26 19:00:00+00:00,-64.0,153.86,168.36,123.46
2025-08-26 19:15:00.0000000 +00:00,2025-08-26 19:15:00+00:00,54.0,99.94,109.36,123.46
2025-08-26 19:30:00.0000000 +00:00,2025-08-26 19:30:00+00:00,111.0,66.81,73.11,123.46
2025-08-26 19:45:00.0000000 +00:00,2025-08-26 19:45:00+00:00,274.0,78.04,85.4,123.46
2025-08-26 20:00:00.0000000 +00:00,2025-08-26 20:00:00+00:00,-27.0,127.78,139.82,109.5
2025-08-26 20:15:00.0000000 +00:00,2025-08-26 20:15:00+00:00,97.0,74.29,81.29,109.5
2025-08-26 20:30:00.0000000 +00:00,2025-08-26 20:30:00+00:00,55.0,86.45,94.59,109.5
2025-08-26 20:45:00.0000000 +00:00,2025-08-26 20:45:00+00:00,36.0,70.05,76.65,109.5
2025-08-26 21:00:00.0000000 +00:00,2025-08-26 21:00:00+00:00,-30.0,93.27,102.05,97.9
2025-08-26 21:15:00.0000000 +00:00,2025-08-26 21:15:00+00:00,29.0,90.31,98.83,97.9
2025-08-26 21:30:00.0000000 +00:00,2025-08-26 21:30:00+00:00,17.0,94.75,103.67,97.9
2025-08-26 21:45:00.0000000 +00:00,2025-08-26 21:45:00+00:00,35.0,72.46,79.28,97.9
2025-08-26 22:00:00.0000000 +00:00,2025-08-26 22:00:00+00:00,-99.0,84.94,92.94,97.41
2025-08-26 22:15:00.0000000 +00:00,2025-08-26 22:15:00+00:00,-140.0,75.89,83.05,97.41
2025-08-26 22:30:00.0000000 +00:00,2025-08-26 22:30:00+00:00,-70.0,70.01,76.61,97.41
2025-08-26 22:45:00.0000000 +00:00,2025-08-26 22:45:00+00:00,-100.0,36.29,39.71,97.41
2025-08-26 23:00:00.0000000 +00:00,2025-08-26 23:00:00+00:00,-72.0,89.71,98.17,90.02
2025-08-26 23:15:00.0000000 +00:00,2025-08-26 23:15:00+00:00,-54.0,102.24,111.88,90.02
2025-08-26 23:30:00.0000000 +00:00,2025-08-26 23:30:00+00:00,-32.0,74.38,81.38,90.02
2025-08-26 23:45:00.0000000 +00:00,2025-08-26 23:45:00+00:00,63.0,62.63,68.53,90.02
2025-08-27 00:00:00.0000000 +00:00,2025-08-27 00:00:00+00:00,-176.0,65.68,71.86,86.55
2025-08-27 00:15:00.0000000 +00:00,2025-08-27 00:15:00+00:00,-50.0,72.38,79.2,86.55
2025-08-27 00:30:00.0000000 +00:00,2025-08-27 00:30:00+00:00,-52.0,55.72,60.98,86.55
2025-08-27 00:45:00.0000000 +00:00,2025-08-27 00:45:00+00:00,-62.0,17.91,19.59,86.55
2025-08-27 01:00:00.0000000 +00:00,2025-08-27 01:00:00+00:00,-103.0,60.08,65.74,80.36
2025-08-27 01:15:00.0000000 +00:00,2025-08-27 01:15:00+00:00,-84.0,25.89,28.33,80.36
2025-08-27 01:30:00.0000000 +00:00,2025-08-27 01:30:00+00:00,-94.0,25.89,28.33,80.36
2025-08-27 01:45:00.0000000 +00:00,2025-08-27 01:45:00+00:00,-81.0,25.89,28.33,80.36
2025-08-27 02:00:00.0000000 +00:00,2025-08-27 02:00:00+00:00,-89.0,25.89,28.33,79.04
2025-08-27 02:15:00.0000000 +00:00,2025-08-27 02:15:00+00:00,-102.0,25.79,28.23,79.04
2025-08-27 02:30:00.0000000 +00:00,2025-08-27 02:30:00+00:00,-98.0,64.52,70.6,79.04
2025-08-27 02:45:00.0000000 +00:00,2025-08-27 02:45:00+00:00,-66.0,52.21,57.13,79.04
2025-08-27 03:00:00.0000000 +00:00,2025-08-27 03:00:00+00:00,76.0,39.17,42.87,85.9
2025-08-27 03:15:00.0000000 +00:00,2025-08-27 03:15:00+00:00,-3.0,25.79,28.23,85.9
2025-08-27 03:30:00.0000000 +00:00,2025-08-27 03:30:00+00:00,-83.0,78.88,86.32,85.9
2025-08-27 03:45:00.0000000 +00:00,2025-08-27 03:45:00+00:00,-155.0,76.23,83.41,85.9
2025-08-27 04:00:00.0000000 +00:00,2025-08-27 04:00:00+00:00,-146.0,121.03,132.43,102.84
2025-08-27 04:15:00.0000000 +00:00,2025-08-27 04:15:00+00:00,-183.0,128.72,140.86,102.84
2025-08-27 04:30:00.0000000 +00:00,2025-08-27 04:30:00+00:00,-170.0,132.19,144.65,102.84
2025-08-27 04:45:00.0000000 +00:00,2025-08-27 04:45:00+00:00,-164.0,125.69,137.53,102.84
2025-08-27 05:00:00.0000000 +00:00,2025-08-27 05:00:00+00:00,-86.0,134.78,147.48,113.12
2025-08-27 05:15:00.0000000 +00:00,2025-08-27 05:15:00+00:00,-199.0,129.53,141.73,113.12
2025-08-27 05:30:00.0000000 +00:00,2025-08-27 05:30:00+00:00,-199.0,122.55,134.09,113.12
2025-08-27 05:45:00.0000000 +00:00,2025-08-27 05:45:00+00:00,-185.0,136.37,149.23,113.12
2025-08-27 06:00:00.0000000 +00:00,2025-08-27 06:00:00+00:00,-63.0,112.35,122.93,113.64
2025-08-27 06:15:00.0000000 +00:00,2025-08-27 06:15:00+00:00,-149.0,101.85,111.45,113.64
2025-08-27 06:30:00.0000000 +00:00,2025-08-27 06:30:00+00:00,-122.0,101.5,111.06,113.64
2025-08-27 06:45:00.0000000 +00:00,2025-08-27 06:45:00+00:00,-92.0,90.09,98.59,113.64
2025-08-27 07:00:00.0000000 +00:00,2025-08-27 07:00:00+00:00,-122.0,84.61,92.59,101.63
2025-08-27 07:15:00.0000000 +00:00,2025-08-27 07:15:00+00:00,-89.0,80.74,88.34,101.63
2025-08-27 07:30:00.0000000 +00:00,2025-08-27 07:30:00+00:00,-53.0,77.41,84.71,101.63
2025-08-27 07:45:00.0000000 +00:00,2025-08-27 07:45:00+00:00,15.0,59.17,64.75,101.63
2025-08-27 08:00:00.0000000 +00:00,2025-08-27 08:00:00+00:00,-97.0,100.16,109.6,85.21
2025-08-27 08:15:00.0000000 +00:00,2025-08-27 08:15:00+00:00,-149.0,104.03,113.83,85.21
2025-08-27 08:30:00.0000000 +00:00,2025-08-27 08:30:00+00:00,-96.0,106.96,117.04,85.21
2025-08-27 08:45:00.0000000 +00:00,2025-08-27 08:45:00+00:00,-4.0,110.53,120.95,85.21
2025-08-27 09:00:00.0000000 +00:00,2025-08-27 09:00:00+00:00,-177.0,111.73,122.25,77.75
2025-08-27 09:15:00.0000000 +00:00,2025-08-27 09:15:00+00:00,-159.0,119.95,131.25,77.75
2025-08-27 09:30:00.0000000 +00:00,2025-08-27 09:30:00+00:00,-202.0,114.74,125.56,77.75
2025-08-27 09:45:00.0000000 +00:00,2025-08-27 09:45:00+00:00,-155.0,113.38,124.06,77.75
2025-08-27 10:00:00.0000000 +00:00,2025-08-27 10:00:00+00:00,-323.0,102.29,111.93,63.65
2025-08-27 10:15:00.0000000 +00:00,2025-08-27 10:15:00+00:00,-228.0,104.47,114.31,63.65
2025-08-27 10:30:00.0000000 +00:00,2025-08-27 10:30:00+00:00,-242.0,104.94,114.84,63.65
2025-08-27 10:45:00.0000000 +00:00,2025-08-27 10:45:00+00:00,-158.0,104.94,114.84,63.65
2025-08-27 11:00:00.0000000 +00:00,2025-08-27 11:00:00+00:00,-24.0,100.54,110.02,49.85
2025-08-27 11:15:00.0000000 +00:00,2025-08-27 11:15:00+00:00,19.0,16.82,18.4,49.85
2025-08-27 11:30:00.0000000 +00:00,2025-08-27 11:30:00+00:00,-112.0,103.6,113.36,49.85
2025-08-27 11:45:00.0000000 +00:00,2025-08-27 11:45:00+00:00,-78.0,105.04,114.94,49.85
2025-08-27 12:00:00.0000000 +00:00,2025-08-27 12:00:00+00:00,-142.0,113.79,124.51,50.62
2025-08-27 12:15:00.0000000 +00:00,2025-08-27 12:15:00+00:00,-136.0,93.71,102.55,50.62
2025-08-27 12:30:00.0000000 +00:00,2025-08-27 12:30:00+00:00,-143.0,100.01,109.43,50.62
2025-08-27 12:45:00.0000000 +00:00,2025-08-27 12:45:00+00:00,-100.0,102.49,112.15,50.62
2025-08-27 13:00:00.0000000 +00:00,2025-08-27 13:00:00+00:00,-131.0,101.12,110.66,50.62
2025-08-27 13:15:00.0000000 +00:00,2025-08-27 13:15:00+00:00,-54.0,93.65,102.47,50.62
2025-08-27 13:30:00.0000000 +00:00,2025-08-27 13:30:00+00:00,-103.0,107.56,117.7,50.62
2025-08-27 13:45:00.0000000 +00:00,2025-08-27 13:45:00+00:00,-145.0,120.7,132.08,50.62
2025-08-27 14:00:00.0000000 +00:00,2025-08-27 14:00:00+00:00,-183.0,98.77,108.07,63.81
2025-08-27 14:15:00.0000000 +00:00,2025-08-27 14:15:00+00:00,-294.0,137.43,150.39,63.81
2025-08-27 14:30:00.0000000 +00:00,2025-08-27 14:30:00+00:00,-286.0,106.39,116.41,63.81
2025-08-27 14:45:00.0000000 +00:00,2025-08-27 14:45:00+00:00,-258.0,99.96,109.38,63.81
2025-08-27 15:00:00.0000000 +00:00,2025-08-27 15:00:00+00:00,-170.0,112.75,123.37,78.73
2025-08-27 15:15:00.0000000 +00:00,2025-08-27 15:15:00+00:00,-223.0,124.83,136.59,78.73
2025-08-27 15:30:00.0000000 +00:00,2025-08-27 15:30:00+00:00,-42.0,110.71,121.15,78.73
2025-08-27 15:45:00.0000000 +00:00,2025-08-27 15:45:00+00:00,8.0,84.57,92.53,78.73
2025-08-27 16:00:00.0000000 +00:00,2025-08-27 16:00:00+00:00,171.0,63.53,69.51,89.61
2025-08-27 16:15:00.0000000 +00:00,2025-08-27 16:15:00+00:00,162.0,12.73,13.93,89.61
2025-08-27 16:30:00.0000000 +00:00,2025-08-27 16:30:00+00:00,103.0,80.47,88.05,89.61
2025-08-27 16:45:00.0000000 +00:00,2025-08-27 16:45:00+00:00,-82.0,163.55,178.97,89.61
2025-08-27 17:00:00.0000000 +00:00,2025-08-27 17:00:00+00:00,94.0,87.48,95.72,99.0
2025-08-27 17:15:00.0000000 +00:00,2025-08-27 17:15:00+00:00,-32.0,248.5,271.92,99.0
2025-08-27 17:30:00.0000000 +00:00,2025-08-27 17:30:00+00:00,-142.0,214.89,235.15,99.0
2025-08-27 17:45:00.0000000 +00:00,2025-08-27 17:45:00+00:00,-195.0,213.4,233.52,99.0
2025-08-27 18:00:00.0000000 +00:00,2025-08-27 18:00:00+00:00,-287.0,253.66,277.56,109.1
2025-08-27 18:15:00.0000000 +00:00,2025-08-27 18:15:00+00:00,-183.0,275.58,301.56,109.1
2025-08-27 18:30:00.0000000 +00:00,2025-08-27 18:30:00+00:00,-188.0,276.18,302.2,109.1
2025-08-27 18:45:00.0000000 +00:00,2025-08-27 18:45:00+00:00,-63.0,273.66,299.46,109.1
2025-08-27 19:00:00.0000000 +00:00,2025-08-27 19:00:00+00:00,-82.0,233.69,255.71,114.32
2025-08-27 19:15:00.0000000 +00:00,2025-08-27 19:15:00+00:00,-64.0,233.69,255.71,114.32
2025-08-27 19:30:00.0000000 +00:00,2025-08-27 19:30:00+00:00,-95.0,233.69,255.71,114.32
2025-08-27 19:45:00.0000000 +00:00,2025-08-27 19:45:00+00:00,-75.0,233.69,255.71,114.32
2025-08-27 20:00:00.0000000 +00:00,2025-08-27 20:00:00+00:00,-144.0,231.73,253.57,113.63
2025-08-27 20:15:00.0000000 +00:00,2025-08-27 20:15:00+00:00,58.0,-25.21,-23.03,113.63
2025-08-27 20:30:00.0000000 +00:00,2025-08-27 20:30:00+00:00,61.0,5.45,5.97,113.63
2025-08-27 20:45:00.0000000 +00:00,2025-08-27 20:45:00+00:00,214.0,18.52,20.26,113.63
2025-08-27 21:00:00.0000000 +00:00,2025-08-27 21:00:00+00:00,44.0,64.88,71.0,103.57
2025-08-27 21:15:00.0000000 +00:00,2025-08-27 21:15:00+00:00,143.0,61.09,66.85,103.57
2025-08-27 21:30:00.0000000 +00:00,2025-08-27 21:30:00+00:00,13.0,61.05,66.81,103.57
2025-08-27 21:45:00.0000000 +00:00,2025-08-27 21:45:00+00:00,-181.0,55.23,60.43,103.57
2025-08-27 22:00:00.0000000 +00:00,2025-08-27 22:00:00+00:00,-211.0,99.66,109.06,97.15
2025-08-27 22:15:00.0000000 +00:00,2025-08-27 22:15:00+00:00,-115.0,103.2,112.92,97.15
2025-08-27 22:30:00.0000000 +00:00,2025-08-27 22:30:00+00:00,-223.0,96.32,105.4,97.15
2025-08-27 22:45:00.0000000 +00:00,2025-08-27 22:45:00+00:00,-77.0,104.2,114.02,97.15
2025-08-27 23:00:00.0000000 +00:00,2025-08-27 23:00:00+00:00,-145.0,119.66,130.94,90.14
2025-08-27 23:15:00.0000000 +00:00,2025-08-27 23:15:00+00:00,-202.0,127.39,139.39,90.14
2025-08-27 23:30:00.0000000 +00:00,2025-08-27 23:30:00+00:00,-279.0,129.3,141.48,90.14
2025-08-27 23:45:00.0000000 +00:00,2025-08-27 23:45:00+00:00,-126.0,132.53,145.01,90.14
2025-08-28 00:00:00.0000000 +00:00,2025-08-28 00:00:00+00:00,-190.0,132.05,144.49,86.07
2025-08-28 00:15:00.0000000 +00:00,2025-08-28 00:15:00+00:00,-175.0,130.88,143.22,86.07
2025-08-28 00:30:00.0000000 +00:00,2025-08-28 00:30:00+00:00,-140.0,126.33,138.23,86.07
2025-08-28 00:45:00.0000000 +00:00,2025-08-28 00:45:00+00:00,-98.0,112.56,123.16,86.07
2025-08-28 01:00:00.0000000 +00:00,2025-08-28 01:00:00+00:00,-111.0,111.9,122.44,73.25
2025-08-28 01:15:00.0000000 +00:00,2025-08-28 01:15:00+00:00,-35.0,107.44,117.56,73.25
2025-08-28 01:30:00.0000000 +00:00,2025-08-28 01:30:00+00:00,-95.0,82.09,89.83,73.25
2025-08-28 01:45:00.0000000 +00:00,2025-08-28 01:45:00+00:00,-64.0,81.01,88.65,73.25
2025-08-28 02:00:00.0000000 +00:00,2025-08-28 02:00:00+00:00,-9.0,58.89,64.43,69.4
2025-08-28 02:15:00.0000000 +00:00,2025-08-28 02:15:00+00:00,29.0,77.57,84.89,69.4
2025-08-28 02:30:00.0000000 +00:00,2025-08-28 02:30:00+00:00,45.0,91.34,99.94,69.4
2025-08-28 02:45:00.0000000 +00:00,2025-08-28 02:45:00+00:00,34.0,78.01,85.37,69.4
2025-08-28 03:00:00.0000000 +00:00,2025-08-28 03:00:00+00:00,-28.0,88.37,96.69,76.42
2025-08-28 03:15:00.0000000 +00:00,2025-08-28 03:15:00+00:00,-7.0,84.59,92.57,76.42
2025-08-28 03:30:00.0000000 +00:00,2025-08-28 03:30:00+00:00,-38.0,78.67,86.09,76.42
2025-08-28 03:45:00.0000000 +00:00,2025-08-28 03:45:00+00:00,5.0,107.34,117.46,76.42
2025-08-28 04:00:00.0000000 +00:00,2025-08-28 04:00:00+00:00,104.0,57.1,62.48,83.38
2025-08-28 04:15:00.0000000 +00:00,2025-08-28 04:15:00+00:00,4.0,43.22,47.3,83.38
