measure_date_CET,Long,Short
2025-06-27 08:30:00+02:00,123.18,123.18
2025-06-27 08:45:00+02:00,24.81,24.81
2025-06-27 08:45:00+02:00,63.32,63.32
2025-06-27 09:00:00+02:00,-8.71,-8.71
2025-06-27 09:00:00+02:00,24.81,24.81
2025-06-27 09:15:00+02:00,-9.86,-9.86
2025-06-27 09:15:00+02:00,24.81,24.81
2025-06-27 09:30:00+02:00,24.81,24.81
2025-06-27 09:30:00+02:00,30.13,30.13
2025-06-27 09:45:00+02:00,24.81,24.81
2025-06-27 09:45:00+02:00,3.51,3.51
2025-06-27 10:00:00+02:00,24.81,24.81
2025-06-27 10:00:00+02:00,78.48,78.48
2025-06-27 10:15:00+02:00,104.15,104.15
2025-06-27 10:15:00+02:00,24.81,24.81
2025-06-27 10:30:00+02:00,95.27,95.27
2025-06-27 10:30:00+02:00,24.81,24.81
2025-06-27 10:45:00+02:00,13.41,13.41
2025-06-27 10:45:00+02:00,24.81,24.81
2025-06-27 11:00:00+02:00,24.81,24.81
2025-06-27 11:00:00+02:00,42.31,42.31
2025-06-27 11:15:00+02:00,91.18,91.18
2025-06-27 11:15:00+02:00,24.81,24.81
2025-06-27 11:30:00+02:00,95.07,95.07
2025-06-27 11:30:00+02:00,24.81,24.81
2025-06-27 11:45:00+02:00,24.81,24.81
2025-06-27 11:45:00+02:00,108.0,108.0
2025-06-27 12:00:00+02:00,130.54,130.54
2025-06-27 12:00:00+02:00,24.81,24.81
2025-06-27 12:15:00+02:00,136.1,136.1
2025-06-27 12:15:00+02:00,24.81,24.81
2025-06-27 12:30:00+02:00,24.81,24.81
2025-06-27 12:30:00+02:00,79.4,79.4
2025-06-27 12:45:00+02:00,104.19,104.19
2025-06-27 12:45:00+02:00,24.81,24.81
2025-06-27 13:00:00+02:00,91.88,91.88
2025-06-27 13:00:00+02:00,24.81,24.81
2025-06-27 13:15:00+02:00,24.81,24.81
2025-06-27 13:15:00+02:00,105.85,105.85
2025-06-27 13:30:00+02:00,24.81,24.81
2025-06-27 13:30:00+02:00,128.39,128.39
2025-06-27 13:45:00+02:00,24.81,24.81
2025-06-27 13:45:00+02:00,115.1,115.1
2025-06-27 14:00:00+02:00,142.39,142.39
2025-06-27 14:00:00+02:00,24.81,24.81
2025-06-27 14:15:00+02:00,24.81,24.81
2025-06-27 14:15:00+02:00,124.3,124.3
2025-06-27 14:30:00+02:00,24.81,24.81
2025-06-27 14:30:00+02:00,175.38,175.38
2025-06-27 14:45:00+02:00,162.3,162.3
2025-06-27 14:45:00+02:00,24.81,24.81
2025-06-27 15:00:00+02:00,24.81,24.81
2025-06-27 15:00:00+02:00,12.36,12.36
2025-06-27 15:15:00+02:00,39.03,39.03
2025-06-27 15:15:00+02:00,24.81,24.81
2025-06-27 15:30:00+02:00,6.91,6.91
2025-06-27 15:30:00+02:00,24.81,24.81
2025-06-27 15:45:00+02:00,24.81,24.81
2025-06-27 15:45:00+02:00,22.59,22.59
2025-06-27 16:00:00+02:00,14.43,14.43
2025-06-27 16:00:00+02:00,24.81,24.81
2025-06-27 16:15:00+02:00,24.81,24.81
2025-06-27 16:15:00+02:00,-18.88,-18.88
2025-06-27 16:30:00+02:00,24.81,24.81
2025-06-27 16:30:00+02:00,5.9,5.9
2025-06-27 16:45:00+02:00,25.16,25.16
2025-06-27 16:45:00+02:00,24.81,24.81
2025-06-27 17:00:00+02:00,24.81,24.81
2025-06-27 17:00:00+02:00,126.03,126.03
2025-06-27 17:15:00+02:00,151.44,151.44
2025-06-27 17:15:00+02:00,24.81,24.81
2025-06-27 17:30:00+02:00,24.81,24.81
2025-06-27 17:30:00+02:00,135.07,135.07
2025-06-27 17:45:00+02:00,24.81,24.81
2025-06-27 17:45:00+02:00,131.51,131.51
2025-06-27 18:00:00+02:00,24.81,24.81
2025-06-27 18:00:00+02:00,112.38,112.38
2025-06-27 18:15:00+02:00,24.81,24.81
2025-06-27 18:15:00+02:00,91.65,91.65
2025-06-27 18:30:00+02:00,24.81,24.81
2025-06-27 18:30:00+02:00,60.34,60.34
2025-06-27 18:45:00+02:00,36.82,36.82
2025-06-27 18:45:00+02:00,24.81,24.81
2025-06-27 19:00:00+02:00,28.75,28.75
2025-06-27 19:00:00+02:00,24.81,24.81
2025-06-27 19:15:00+02:00,26.45,26.45
2025-06-27 19:15:00+02:00,24.81,24.81
2025-06-27 19:30:00+02:00,24.81,24.81
2025-06-27 19:30:00+02:00,20.24,20.24
2025-06-27 19:45:00+02:00,24.81,24.81
2025-06-27 19:45:00+02:00,61.84,61.84
2025-06-27 20:00:00+02:00,24.81,24.81
2025-06-27 20:00:00+02:00,64.86,64.86
2025-06-27 20:15:00+02:00,24.81,24.81
2025-06-27 20:15:00+02:00,67.14,67.14
2025-06-27 20:30:00+02:00,72.33,72.33
2025-06-27 20:30:00+02:00,24.81,24.81
2025-06-27 20:45:00+02:00,70.67,70.67
2025-06-27 20:45:00+02:00,24.81,24.81
2025-06-27 21:00:00+02:00,24.81,24.81
2025-06-27 21:00:00+02:00,71.55,71.55
2025-06-27 21:15:00+02:00,24.81,24.81
2025-06-27 21:15:00+02:00,71.8,71.8
2025-06-27 21:30:00+02:00,72.26,72.26
2025-06-27 21:30:00+02:00,24.81,24.81
2025-06-27 21:45:00+02:00,24.81,24.81
2025-06-27 21:45:00+02:00,55.98,55.98
2025-06-27 22:00:00+02:00,24.81,24.81
2025-06-27 22:00:00+02:00,120.1,120.1
2025-06-27 22:15:00+02:00,24.81,24.81
2025-06-27 22:15:00+02:00,35.98,35.98
2025-06-27 22:30:00+02:00,58.06,58.06
2025-06-27 22:30:00+02:00,24.81,24.81
2025-06-27 22:45:00+02:00,24.81,24.81
2025-06-27 22:45:00+02:00,-2.25,-2.25
2025-06-27 23:00:00+02:00,24.81,24.81
2025-06-27 23:00:00+02:00,72.99,72.99
2025-06-27 23:15:00+02:00,24.81,24.81
2025-06-27 23:15:00+02:00,21.09,21.09
2025-06-27 23:30:00+02:00,24.81,24.81
2025-06-27 23:30:00+02:00,17.46,17.46
2025-06-27 23:45:00+02:00,4.24,4.24
2025-06-27 23:45:00+02:00,24.81,24.81
2025-06-28 00:00:00+02:00,24.81,24.81
2025-06-28 00:00:00+02:00,98.43,98.43
2025-06-28 00:15:00+02:00,24.81,24.81
2025-06-28 00:15:00+02:00,47.96,47.96
2025-06-28 00:30:00+02:00,74.77,74.77
2025-06-28 00:30:00+02:00,24.81,24.81
2025-06-28 00:45:00+02:00,100.27,100.27
2025-06-28 00:45:00+02:00,24.81,24.81
2025-06-28 01:00:00+02:00,83.68,83.68
2025-06-28 01:00:00+02:00,24.81,24.81
2025-06-28 01:15:00+02:00,24.81,24.81
2025-06-28 01:15:00+02:00,87.9,87.9
2025-06-28 01:30:00+02:00,24.81,24.81
2025-06-28 01:30:00+02:00,88.96,88.96
2025-06-28 01:45:00+02:00,98.76,98.76
2025-06-28 01:45:00+02:00,24.81,24.81
2025-06-28 02:00:00+02:00,24.81,24.81
2025-06-28 02:00:00+02:00,95.11,95.11
2025-06-28 02:15:00+02:00,24.81,24.81
2025-06-28 02:15:00+02:00,43.16,43.16
2025-06-28 02:30:00+02:00,24.81,24.81
2025-06-28 02:30:00+02:00,46.16,46.16
2025-06-28 02:45:00+02:00,24.81,24.81
2025-06-28 02:45:00+02:00,65.76,65.76
2025-06-28 03:00:00+02:00,80.02,80.02
2025-06-28 03:00:00+02:00,24.81,24.81
2025-06-28 03:15:00+02:00,24.81,24.81
2025-06-28 03:15:00+02:00,78.37,78.37
2025-06-28 03:30:00+02:00,24.81,24.81
2025-06-28 03:30:00+02:00,62.13,62.13
2025-06-28 03:45:00+02:00,53.67,53.67
2025-06-28 03:45:00+02:00,24.81,24.81
2025-06-28 04:00:00+02:00,112.67,112.67
2025-06-28 04:00:00+02:00,24.81,24.81
2025-06-28 04:15:00+02:00,24.81,24.81
2025-06-28 04:15:00+02:00,108.2,108.2
2025-06-28 04:30:00+02:00,24.81,24.81
2025-06-28 04:30:00+02:00,114.75,114.75
2025-06-28 04:45:00+02:00,24.81,24.81
2025-06-28 04:45:00+02:00,111.95,111.95
2025-06-28 05:00:00+02:00,127.99,127.99
2025-06-28 05:00:00+02:00,24.81,24.81
2025-06-28 05:15:00+02:00,117.84,117.84
2025-06-28 05:15:00+02:00,24.81,24.81
2025-06-28 05:30:00+02:00,24.81,24.81
2025-06-28 05:30:00+02:00,123.86,123.86
2025-06-28 05:45:00+02:00,121.88,121.88
2025-06-28 05:45:00+02:00,24.81,24.81
2025-06-28 06:00:00+02:00,113.64,113.64
2025-06-28 06:00:00+02:00,24.81,24.81
2025-06-28 06:15:00+02:00,135.49,135.49
2025-06-28 06:15:00+02:00,24.81,24.81
2025-06-28 06:30:00+02:00,134.15,134.15
2025-06-28 06:30:00+02:00,24.81,24.81
2025-06-28 06:45:00+02:00,121.64,121.64
2025-06-28 06:45:00+02:00,24.81,24.81
2025-06-28 07:00:00+02:00,24.81,24.81
2025-06-28 07:00:00+02:00,169.41,169.41
2025-06-28 07:15:00+02:00,98.17,98.17
2025-06-28 07:15:00+02:00,24.81,24.81
2025-06-28 07:30:00+02:00,24.81,24.81
2025-06-28 07:30:00+02:00,112.3,112.3
2025-06-28 07:45:00+02:00,24.81,24.81
2025-06-28 07:45:00+02:00,73.14,73.14
2025-06-28 08:00:00+02:00,24.81,24.81
2025-06-28 08:00:00+02:00,86.6,86.6
2025-06-28 08:15:00+02:00,67.93,67.93
2025-06-28 08:15:00+02:00,24.81,24.81
2025-06-28 08:30:00+02:00,41.2,41.2
2025-06-28 08:30:00+02:00,24.81,24.81
2025-06-28 08:45:00+02:00,-25.11,-25.11
2025-06-28 08:45:00+02:00,24.81,24.81
2025-06-28 09:00:00+02:00,24.34,24.34
2025-06-28 09:00:00+02:00,24.81,24.81
2025-06-28 09:15:00+02:00,24.81,24.81
2025-06-28 09:15:00+02:00,2.49,2.49
2025-06-28 09:30:00+02:00,-11.1,-11.1
2025-06-28 09:30:00+02:00,24.81,24.81
2025-06-28 09:45:00+02:00,-23.82,-23.82
2025-06-28 09:45:00+02:00,24.81,24.81
2025-06-28 10:00:00+02:00,24.81,24.81
2025-06-28 10:00:00+02:00,-20.4,-20.4
2025-06-28 10:15:00+02:00,-28.14,-28.14
2025-06-28 10:15:00+02:00,24.81,24.81
2025-06-28 10:30:00+02:00,24.81,24.81
2025-06-28 10:30:00+02:00,-41.98,-41.98
2025-06-28 10:45:00+02:00,24.81,24.81
2025-06-28 10:45:00+02:00,-52.67,-52.67
2025-06-28 11:00:00+02:00,24.81,24.81
2025-06-28 11:00:00+02:00,-12.72,-12.72
2025-06-28 11:15:00+02:00,-12.56,-12.56
2025-06-28 11:15:00+02:00,24.81,24.81
2025-06-28 11:30:00+02:00,-20.8,-20.8
2025-06-28 11:30:00+02:00,24.81,24.81
2025-06-28 11:45:00+02:00,24.81,24.81
2025-06-28 11:45:00+02:00,-15.1,-15.1
2025-06-28 12:00:00+02:00,24.81,24.81
2025-06-28 12:00:00+02:00,-11.72,-11.72
2025-06-28 12:15:00+02:00,-16.22,-16.22
2025-06-28 12:15:00+02:00,24.81,24.81
2025-06-28 12:30:00+02:00,15.06,15.06
2025-06-28 12:30:00+02:00,24.81,24.81
2025-06-28 12:45:00+02:00,-57.75,-57.75
2025-06-28 12:45:00+02:00,24.81,24.81
2025-06-28 13:00:00+02:00,-19.84,-19.84
2025-06-28 13:00:00+02:00,24.81,24.81
2025-06-28 13:15:00+02:00,24.81,24.81
2025-06-28 13:15:00+02:00,-36.58,-36.58
2025-06-28 13:30:00+02:00,-33.03,-33.03
2025-06-28 13:30:00+02:00,24.81,24.81
2025-06-28 13:45:00+02:00,-47.38,-47.38
2025-06-28 13:45:00+02:00,24.81,24.81
2025-06-28 14:00:00+02:00,-51.51,-51.51
2025-06-28 14:00:00+02:00,24.81,24.81
2025-06-28 14:15:00+02:00,24.81,24.81
2025-06-28 14:15:00+02:00,-54.16,-54.16
2025-06-28 14:30:00+02:00,24.81,24.81
2025-06-28 14:30:00+02:00,-43.32,-43.32
2025-06-28 14:45:00+02:00,-56.19,-56.19
2025-06-28 14:45:00+02:00,24.81,24.81
2025-06-28 15:00:00+02:00,24.81,24.81
2025-06-28 15:00:00+02:00,-51.34,-51.34
2025-06-28 15:15:00+02:00,24.81,24.81
2025-06-28 15:15:00+02:00,-51.58,-51.58
2025-06-28 15:30:00+02:00,-38.63,-38.63
2025-06-28 15:30:00+02:00,24.81,24.81
2025-06-28 15:45:00+02:00,-12.12,-12.12
2025-06-28 15:45:00+02:00,24.81,24.81
2025-06-28 16:00:00+02:00,-47.98,-47.98
2025-06-28 16:00:00+02:00,24.81,24.81
2025-06-28 16:15:00+02:00,24.81,24.81
2025-06-28 16:15:00+02:00,-29.23,-29.23
2025-06-28 16:30:00+02:00,-19.49,-19.49
2025-06-28 16:30:00+02:00,24.81,24.81
2025-06-28 16:45:00+02:00,24.81,24.81
2025-06-28 16:45:00+02:00,69.53,69.53
2025-06-28 17:00:00+02:00,24.81,24.81
2025-06-28 17:00:00+02:00,67.9,67.9
2025-06-28 17:15:00+02:00,-46.84,-46.84
2025-06-28 17:15:00+02:00,24.81,24.81
2025-06-28 17:30:00+02:00,83.09,83.09
2025-06-28 17:30:00+02:00,24.81,24.81
2025-06-28 17:45:00+02:00,24.81,24.81
2025-06-28 17:45:00+02:00,62.94,62.94
2025-06-28 18:00:00+02:00,24.81,24.81
2025-06-28 18:00:00+02:00,57.99,57.99
2025-06-28 18:15:00+02:00,31.26,31.26
2025-06-28 18:15:00+02:00,24.81,24.81
2025-06-28 18:30:00+02:00,10.25,10.25
2025-06-28 18:30:00+02:00,24.81,24.81
2025-06-28 18:45:00+02:00,17.47,17.47
2025-06-28 18:45:00+02:00,24.81,24.81
2025-06-28 19:00:00+02:00,71.19,71.19
2025-06-28 19:00:00+02:00,24.81,24.81
2025-06-28 19:15:00+02:00,84.01,84.01
2025-06-28 19:15:00+02:00,24.81,24.81
2025-06-28 19:30:00+02:00,24.81,24.81
2025-06-28 19:30:00+02:00,139.63,139.63
2025-06-28 19:45:00+02:00,24.81,24.81
2025-06-28 19:45:00+02:00,162.11,162.11
2025-06-28 20:00:00+02:00,24.81,24.81
2025-06-28 20:00:00+02:00,100.53,100.53
2025-06-28 20:15:00+02:00,136.93,136.93
2025-06-28 20:15:00+02:00,24.81,24.81
2025-06-28 20:30:00+02:00,24.81,24.81
2025-06-28 20:30:00+02:00,136.3,136.3
2025-06-28 20:45:00+02:00,24.81,24.81
2025-06-28 20:45:00+02:00,434.45,434.45
2025-06-28 21:00:00+02:00,24.81,24.81
2025-06-28 21:00:00+02:00,77.62,77.62
2025-06-28 21:15:00+02:00,24.81,24.81
2025-06-28 21:15:00+02:00,78.26,78.26
2025-06-28 21:30:00+02:00,75.29,75.29
2025-06-28 21:30:00+02:00,24.81,24.81
2025-06-28 21:45:00+02:00,107.04,107.04
2025-06-28 21:45:00+02:00,24.81,24.81
2025-06-28 22:00:00+02:00,155.38,155.38
2025-06-28 22:00:00+02:00,24.81,24.81
2025-06-28 22:15:00+02:00,148.96,148.96
2025-06-28 22:15:00+02:00,24.81,24.81
2025-06-28 22:30:00+02:00,152.76,152.76
2025-06-28 22:30:00+02:00,24.81,24.81
2025-06-28 22:45:00+02:00,24.81,24.81
2025-06-28 22:45:00+02:00,150.3,150.3
2025-06-28 23:00:00+02:00,24.81,24.81
2025-06-28 23:00:00+02:00,143.64,143.64
2025-06-28 23:15:00+02:00,24.81,24.81
2025-06-28 23:15:00+02:00,133.13,133.13
2025-06-28 23:30:00+02:00,24.81,24.81
2025-06-28 23:30:00+02:00,117.78,117.78
2025-06-28 23:45:00+02:00,105.17,105.17
2025-06-28 23:45:00+02:00,24.81,24.81
2025-06-29 00:00:00+02:00,127.67,127.67
2025-06-29 00:00:00+02:00,24.81,24.81
2025-06-29 00:15:00+02:00,24.81,24.81
2025-06-29 00:15:00+02:00,100.55,100.55
2025-06-29 00:30:00+02:00,24.81,24.81
2025-06-29 00:30:00+02:00,92.91,92.91
2025-06-29 00:45:00+02:00,45.24,45.24
2025-06-29 00:45:00+02:00,24.81,24.81
2025-06-29 01:00:00+02:00,111.79,111.79
2025-06-29 01:00:00+02:00,24.81,24.81
2025-06-29 01:15:00+02:00,24.81,24.81
2025-06-29 01:15:00+02:00,88.08,88.08
2025-06-29 01:30:00+02:00,24.81,24.81
2025-06-29 01:30:00+02:00,110.01,110.01
2025-06-29 01:45:00+02:00,24.81,24.81
2025-06-29 01:45:00+02:00,90.51,90.51
2025-06-29 02:00:00+02:00,24.81,24.81
2025-06-29 02:00:00+02:00,85.2,85.2
2025-06-29 02:15:00+02:00,24.81,24.81
2025-06-29 02:15:00+02:00,57.75,57.75
2025-06-29 02:30:00+02:00,39.91,39.91
2025-06-29 02:30:00+02:00,24.81,24.81
2025-06-29 02:45:00+02:00,60.18,60.18
2025-06-29 02:45:00+02:00,24.81,24.81
2025-06-29 03:00:00+02:00,98.38,98.38
2025-06-29 03:00:00+02:00,24.81,24.81
2025-06-29 03:15:00+02:00,24.81,24.81
2025-06-29 03:15:00+02:00,66.29,66.29
2025-06-29 03:30:00+02:00,24.81,24.81
2025-06-29 03:30:00+02:00,69.61,69.61
2025-06-29 03:45:00+02:00,77.65,77.65
2025-06-29 03:45:00+02:00,24.81,24.81
2025-06-29 04:00:00+02:00,112.49,112.49
2025-06-29 04:00:00+02:00,24.81,24.81
2025-06-29 04:15:00+02:00,100.08,100.08
2025-06-29 04:15:00+02:00,24.81,24.81
2025-06-29 04:30:00+02:00,77.69,77.69
2025-06-29 04:30:00+02:00,24.81,24.81
2025-06-29 04:45:00+02:00,24.81,24.81
2025-06-29 04:45:00+02:00,94.07,94.07
2025-06-29 05:00:00+02:00,70.47,70.47
2025-06-29 05:00:00+02:00,24.81,24.81
2025-06-29 05:15:00+02:00,24.81,24.81
2025-06-29 05:15:00+02:00,69.38,69.38
2025-06-29 05:30:00+02:00,24.81,24.81
2025-06-29 05:30:00+02:00,64.0,64.0
2025-06-29 05:45:00+02:00,53.53,53.53
2025-06-29 05:45:00+02:00,24.81,24.81
2025-06-29 06:00:00+02:00,24.81,24.81
2025-06-29 06:00:00+02:00,103.93,103.93
2025-06-29 06:15:00+02:00,76.78,76.78
2025-06-29 06:15:00+02:00,24.81,24.81
2025-06-29 06:30:00+02:00,119.2,119.2
2025-06-29 06:30:00+02:00,24.81,24.81
2025-06-29 06:45:00+02:00,24.81,24.81
2025-06-29 06:45:00+02:00,99.68,99.68
2025-06-29 07:00:00+02:00,24.81,24.81
2025-06-29 07:00:00+02:00,121.86,121.86
2025-06-29 07:15:00+02:00,24.81,24.81
2025-06-29 07:15:00+02:00,144.3,144.3
2025-06-29 07:30:00+02:00,24.81,24.81
2025-06-29 07:30:00+02:00,114.71,114.71
2025-06-29 07:45:00+02:00,106.65,106.65
2025-06-29 07:45:00+02:00,24.81,24.81
2025-06-29 08:00:00+02:00,0.83,0.83
2025-06-29 08:00:00+02:00,24.81,24.81
2025-06-29 08:15:00+02:00,-5.61,-5.61
2025-06-29 08:15:00+02:00,24.81,24.81
2025-06-29 08:30:00+02:00,-3.45,-3.45
2025-06-29 08:30:00+02:00,24.81,24.81
2025-06-29 08:45:00+02:00,24.81,24.81
2025-06-29 08:45:00+02:00,-33.14,-33.14
2025-06-29 09:00:00+02:00,48.86,48.86
2025-06-29 09:00:00+02:00,24.81,24.81
2025-06-29 09:15:00+02:00,74.95,74.95
2025-06-29 09:15:00+02:00,24.81,24.81
2025-06-29 09:30:00+02:00,-28.0,-28.0
2025-06-29 09:30:00+02:00,24.81,24.81
2025-06-29 09:45:00+02:00,-42.47,-42.47
2025-06-29 09:45:00+02:00,24.81,24.81
2025-06-29 10:00:00+02:00,-21.34,-21.34
2025-06-29 10:00:00+02:00,24.81,24.81
2025-06-29 10:15:00+02:00,24.81,24.81
2025-06-29 10:15:00+02:00,-39.48,-39.48
2025-06-29 10:30:00+02:00,24.81,24.81
2025-06-29 10:30:00+02:00,-57.24,-57.24
2025-06-29 10:45:00+02:00,24.81,24.81
2025-06-29 10:45:00+02:00,-76.72,-76.72
2025-06-29 11:00:00+02:00,91.63,91.63
2025-06-29 11:00:00+02:00,24.81,24.81
2025-06-29 11:15:00+02:00,24.81,24.81
2025-06-29 11:15:00+02:00,-20.12,-20.12
2025-06-29 11:30:00+02:00,24.81,24.81
2025-06-29 11:30:00+02:00,43.53,43.53
2025-06-29 11:45:00+02:00,24.81,24.81
2025-06-29 11:45:00+02:00,-28.68,-28.68
2025-06-29 12:00:00+02:00,-23.94,-23.94
2025-06-29 12:00:00+02:00,24.81,24.81
2025-06-29 12:15:00+02:00,-30.39,-30.39
2025-06-29 12:15:00+02:00,24.81,24.81
2025-06-29 12:30:00+02:00,-15.81,-15.81
2025-06-29 12:30:00+02:00,24.81,24.81
2025-06-29 12:45:00+02:00,24.81,24.81
2025-06-29 12:45:00+02:00,-41.21,-41.21
2025-06-29 13:00:00+02:00,24.81,24.81
2025-06-29 13:00:00+02:00,13.1,13.1
2025-06-29 13:15:00+02:00,24.81,24.81
2025-06-29 13:15:00+02:00,3.21,3.21
2025-06-29 13:30:00+02:00,-30.09,-30.09
2025-06-29 13:30:00+02:00,24.81,24.81
2025-06-29 13:45:00+02:00,24.81,24.81
2025-06-29 13:45:00+02:00,-21.59,-21.59
2025-06-29 14:00:00+02:00,24.81,24.81
2025-06-29 14:00:00+02:00,-22.4,-22.4
2025-06-29 14:15:00+02:00,-22.09,-22.09
2025-06-29 14:15:00+02:00,24.81,24.81
2025-06-29 14:30:00+02:00,24.81,24.81
2025-06-29 14:30:00+02:00,-12.72,-12.72
2025-06-29 14:45:00+02:00,24.81,24.81
2025-06-29 14:45:00+02:00,-10.13,-10.13
2025-06-29 15:00:00+02:00,24.81,24.81
2025-06-29 15:00:00+02:00,-26.64,-26.64
2025-06-29 15:15:00+02:00,-44.73,-44.73
2025-06-29 15:15:00+02:00,24.81,24.81
2025-06-29 15:30:00+02:00,-15.13,-15.13
2025-06-29 15:30:00+02:00,24.81,24.81
2025-06-29 15:45:00+02:00,-12.89,-12.89
2025-06-29 15:45:00+02:00,24.81,24.81
2025-06-29 16:00:00+02:00,-35.55,-35.55
2025-06-29 16:00:00+02:00,24.81,24.81
2025-06-29 16:15:00+02:00,-38.5,-38.5
2025-06-29 16:15:00+02:00,24.81,24.81
2025-06-29 16:30:00+02:00,-27.42,-27.42
2025-06-29 16:30:00+02:00,24.81,24.81
2025-06-29 16:45:00+02:00,24.81,24.81
2025-06-29 16:45:00+02:00,-19.6,-19.6
2025-06-29 17:00:00+02:00,-1942.91,-1942.91
2025-06-29 17:00:00+02:00,24.81,24.81
2025-06-29 17:15:00+02:00,-4134.36,-4134.36
2025-06-29 17:15:00+02:00,24.81,24.81
2025-06-29 17:30:00+02:00,24.81,24.81
2025-06-29 17:30:00+02:00,-131.33,-131.33
2025-06-29 17:45:00+02:00,-38.9,-38.9
2025-06-29 17:45:00+02:00,24.81,24.81
2025-06-29 18:00:00+02:00,20.48,20.48
2025-06-29 18:00:00+02:00,24.81,24.81
2025-06-29 18:15:00+02:00,24.81,24.81
2025-06-29 18:15:00+02:00,-80.59,-80.59
2025-06-29 18:30:00+02:00,-34.09,-34.09
2025-06-29 18:30:00+02:00,24.81,24.81
2025-06-29 18:45:00+02:00,24.81,24.81
2025-06-29 18:45:00+02:00,111.0,111.0
2025-06-29 19:00:00+02:00,24.81,24.81
2025-06-29 19:00:00+02:00,51.68,51.68
2025-06-29 19:15:00+02:00,120.51,120.51
2025-06-29 19:15:00+02:00,24.81,24.81
2025-06-29 19:30:00+02:00,175.08,175.08
2025-06-29 19:30:00+02:00,24.81,24.81
2025-06-29 19:45:00+02:00,193.87,193.87
2025-06-29 19:45:00+02:00,24.81,24.81
2025-06-29 20:00:00+02:00,24.81,24.81
2025-06-29 20:00:00+02:00,101.09,101.09
2025-06-29 20:15:00+02:00,24.81,24.81
2025-06-29 20:15:00+02:00,100.05,100.05
2025-06-29 20:30:00+02:00,117.68,117.68
2025-06-29 20:30:00+02:00,24.81,24.81
2025-06-29 20:45:00+02:00,24.81,24.81
2025-06-29 20:45:00+02:00,149.64,149.64
2025-06-29 21:00:00+02:00,24.81,24.81
2025-06-29 21:00:00+02:00,132.82,132.82
2025-06-29 21:15:00+02:00,24.81,24.81
2025-06-29 21:15:00+02:00,129.97,129.97
2025-06-29 21:30:00+02:00,116.4,116.4
2025-06-29 21:30:00+02:00,24.81,24.81
2025-06-29 21:45:00+02:00,108.58,108.58
2025-06-29 21:45:00+02:00,24.81,24.81
2025-06-29 22:00:00+02:00,131.69,131.69
2025-06-29 22:00:00+02:00,24.81,24.81
2025-06-29 22:15:00+02:00,24.81,24.81
2025-06-29 22:15:00+02:00,92.9,92.9
2025-06-29 22:30:00+02:00,109.17,109.17
2025-06-29 22:30:00+02:00,24.81,24.81
2025-06-29 22:45:00+02:00,98.53,98.53
2025-06-29 22:45:00+02:00,24.81,24.81
2025-06-29 23:00:00+02:00,123.03,123.03
2025-06-29 23:00:00+02:00,24.81,24.81
2025-06-29 23:15:00+02:00,125.34,125.34
2025-06-29 23:15:00+02:00,24.81,24.81
2025-06-29 23:30:00+02:00,136.79,136.79
2025-06-29 23:30:00+02:00,24.81,24.81
2025-06-29 23:45:00+02:00,24.81,24.81
2025-06-29 23:45:00+02:00,124.67,124.67
2025-06-30 00:00:00+02:00,24.81,24.81
2025-06-30 00:00:00+02:00,131.69,131.69
2025-06-30 00:15:00+02:00,24.81,24.81
2025-06-30 00:15:00+02:00,92.13,92.13
2025-06-30 00:30:00+02:00,81.69,81.69
2025-06-30 00:30:00+02:00,24.81,24.81
2025-06-30 00:45:00+02:00,24.81,24.81
2025-06-30 00:45:00+02:00,77.05,77.05
2025-06-30 01:00:00+02:00,80.32,80.32
2025-06-30 01:00:00+02:00,24.81,24.81
2025-06-30 01:15:00+02:00,24.81,24.81
2025-06-30 01:15:00+02:00,74.92,74.92
2025-06-30 01:30:00+02:00,24.81,24.81
2025-06-30 01:30:00+02:00,58.78,58.78
2025-06-30 01:45:00+02:00,24.81,24.81
2025-06-30 01:45:00+02:00,68.21,68.21
2025-06-30 02:00:00+02:00,24.81,24.81
2025-06-30 02:00:00+02:00,126.41,126.41
2025-06-30 02:15:00+02:00,107.05,107.05
2025-06-30 02:15:00+02:00,24.81,24.81
2025-06-30 02:30:00+02:00,24.81,24.81
2025-06-30 02:30:00+02:00,95.58,95.58
2025-06-30 02:45:00+02:00,96.27,96.27
2025-06-30 02:45:00+02:00,24.81,24.81
2025-06-30 03:00:00+02:00,104.53,104.53
2025-06-30 03:00:00+02:00,24.81,24.81
2025-06-30 03:15:00+02:00,24.81,24.81
2025-06-30 03:15:00+02:00,83.3,83.3
2025-06-30 03:30:00+02:00,99.54,99.54
2025-06-30 03:30:00+02:00,24.81,24.81
2025-06-30 03:45:00+02:00,85.86,85.86
2025-06-30 03:45:00+02:00,24.81,24.81
2025-06-30 04:00:00+02:00,96.7,96.7
2025-06-30 04:00:00+02:00,24.81,24.81
2025-06-30 04:15:00+02:00,24.81,24.81
2025-06-30 04:15:00+02:00,93.12,93.12
2025-06-30 04:30:00+02:00,24.81,24.81
2025-06-30 04:30:00+02:00,81.29,81.29
2025-06-30 04:45:00+02:00,24.81,24.81
2025-06-30 04:45:00+02:00,99.87,99.87
2025-06-30 05:00:00+02:00,24.81,24.81
2025-06-30 05:00:00+02:00,78.42,78.42
2025-06-30 05:15:00+02:00,24.81,24.81
2025-06-30 05:15:00+02:00,83.75,83.75
2025-06-30 05:30:00+02:00,24.81,24.81
2025-06-30 05:30:00+02:00,110.32,110.32
